date,news_count,negative_news_count,positive_news_count,negative_news_ratio,positive_news_ratio,category_FOMC,category_FRASER,category_UCSB,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_emb_0,body_emb_1,body_emb_2,body_emb_3,body_emb_4,body_emb_5,body_emb_6,body_emb_7,body_emb_8,body_emb_9,body_emb_10,body_emb_11,body_emb_12,body_emb_13,body_emb_14,body_emb_15,body_emb_16,body_emb_17,body_emb_18,body_emb_19,body_emb_20,body_emb_21,body_emb_22,body_emb_23,body_emb_24,body_emb_25,body_emb_26,body_emb_27,body_emb_28,body_emb_29
2017-02-01,9,3.0,1.0,0.3333333332962963,0.11111111109876542,0.1111111111111111,0.8888888888888888,0.0,0.034928487924238,0.2173303121493922,0.7477411805755563,-0.1824018242251542,0.20723196145733022,0.21541782894732978,0.5773502041719522,-0.008185867489999561,-0.022935265468226537,-0.09462169640594059,0.0906439075867335,0.04279094023836984,0.02699931710958481,-0.047814727657371096,0.026526901457044814,-0.044569959657059774,0.00337670205367936,0.0035273333390553794,-0.01643943538268407,0.011081788688898087,0.017987915211253695,0.011124008645613989,-0.03385475402077039,0.01810698418153657,0.0197857270638148,-0.007255346928205755,-0.0009952315853701697,0.010979112030731307,-0.005181494686338637,0.033931231333149806,-0.0044314997891585035,0.03109537147813373,-0.011034100833866332,-0.03788357124560409,0.0074563779764705235,-0.043723203241825104,0.0034773490495151943,0.02908233677347501
2017-02-03,2,0.0,1.0,0.0,0.49999999975,0.0,0.5,0.5,0.08059939555823795,0.0283150309696793,0.8910855650901794,0.0522843645885586,0.282880342274575,0.14043664691384,0.576683008959289,0.14244369536073498,0.0863080620765686,0.05560891702771187,-0.0032140612602233887,-0.06986268609762192,0.15812258422374725,0.04354141652584076,-0.010446935892105103,0.10849687457084656,0.10046571120619774,0.0034749284386634827,-0.12572908774018288,-0.143977090716362,-0.11316463723778725,-0.0545504055917263,0.005649406462907791,-0.04750962555408478,0.0048058852553367615,-0.016428368166089058,-0.0016491077840328217,-0.07605710253119469,0.04382191877812147,0.04790671914815903,0.042028384283185005,0.035627988167107105,0.040272400714457035,-0.05249474197626114,-0.08093533292412758,0.050918225198984146,-0.023947060108184814,0.014147575944662094
2017-02-09,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0347399562597274,0.0684326738119125,0.8968273997306824,-0.033692717552185,0.0473847186195654,0.0967543543454242,0.8558609407519486,-0.0493696357258588,0.2509841322898865,0.2154032289981842,-0.1708911508321762,0.09023019671440125,-0.08467855304479599,0.002804890275001526,-0.0839211717247963,-0.019411996006965637,-0.007248129695653915,0.01271885633468628,-0.20996204018592834,-0.039988886564970016,0.013355232775211334,0.2072957158088684,0.17072239518165588,-0.0896153450012207,0.04952984303236008,-0.04486536234617233,0.11963580548763275,0.047405462712049484,-0.13267970085144043,0.07558725029230118,-0.008893515914678574,0.02814592607319355,-0.019542271271348,0.08610004186630249,-0.015233539044857025,-0.051210127770900726,-0.08054586499929428,-0.06312032043933868
2017-02-14,2,1.0,0.0,0.49999999975,0.0,0.0,1.0,0.0,0.03591513261198995,0.15790142118930814,0.8061834573745728,-0.12198628857731815,0.09250481901142725,0.3791109956400313,0.5283841770039683,-0.286606176628604,0.020368464291095734,-0.04155676066875458,-0.06721928715705872,0.08391360193490982,-0.08660472556948662,-0.020597141236066818,-0.07773389667272568,0.04935178533196449,-0.007798913866281509,-0.0371704176068306,-0.09179162234067917,0.022691218182444572,-0.1051979809999466,0.01288207434117794,0.016950085759162903,-0.06382382661104202,-0.020039252936840057,-0.0652419701218605,0.05316202901303768,0.07732724770903587,-0.008453661110252142,0.06006147339940071,0.00845491886138916,0.0915699852630496,0.0057964809238910675,0.024333267472684383,0.01223716139793396,-0.013180481269955635,-0.016873203217983246,-0.013309606350958347
2017-02-15,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0267567224800586,0.1471906453371048,0.8260526061058044,-0.1204339228570461,0.06707350251657,0.0645573116864972,0.8683691859171775,0.0025161908300728,-0.329034686088562,-0.07089196890592575,-0.08119707554578781,-0.08002761006355286,-0.13821759819984436,-0.12491006404161453,0.022254399955272675,0.07932426035404205,0.013965785503387451,0.11455236375331879,-0.11945298314094543,-0.06909509003162384,0.06006408482789993,0.0759676843881607,-0.09468728303909302,0.04196741804480553,0.07423640042543411,0.01990053988993168,-0.08640818297863007,0.08817791193723679,0.056504491716623306,0.005509458482265472,0.122231125831604,0.0810786783695221,-0.017000025138258934,0.04701454937458038,0.11335131525993347,0.06985606253147125,0.1416478157043457,-0.11536990851163864
2017-02-16,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.0320792682468891,0.040970504283905,0.9269501566886902,-0.0088912360370159,0.0878262309305644,0.2880796741506776,0.6240941153007483,-0.2002534432201131,0.10605600476264954,-0.05816515535116196,-0.578809916973114,0.0809413343667984,0.09329325705766678,0.04961155354976654,0.09786633402109146,-0.05789567530155182,-0.008912801742553711,0.16282717883586884,-0.025132402777671814,-0.13110575079917908,0.10862432420253754,0.10069721937179565,-0.0668780654668808,0.12838813662528992,0.1257193237543106,-0.013409623876214027,0.02561004087328911,-0.05243799090385437,0.03552687168121338,0.01905224472284317,-0.04538959637284279,0.2480912059545517,-0.08048532903194427,-0.11610692739486694,0.09173040091991425,-0.030714407563209534,-0.06071258336305618,0.088286854326725
2017-02-20,1,0.0,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0810460075736045,0.0508738197386264,0.868080198764801,0.0301721878349781,0.2802263666594506,0.0277352189899966,0.6920384216842786,0.2524911476694539,-0.1828140914440155,0.15355151891708374,0.03315819799900055,-0.11493440717458725,-0.00018464773893356323,0.20726262032985687,-0.3180429935455322,0.2961527705192566,0.21986152231693268,0.2709101438522339,-0.045674458146095276,-0.049896519631147385,-0.02882116287946701,0.04770240932703018,0.003728993237018585,0.09568354487419128,0.05845370888710022,0.05471300333738327,0.08479964733123779,-0.047845110297203064,-0.07360145449638367,-0.03426870331168175,-0.042696211487054825,-0.06977687776088715,-0.06326469033956528,0.05628882348537445,-0.017181608825922012,-0.10479554533958435,-0.010589636862277985,-0.06806611269712448
2017-02-21,1,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0,0.0265901107341051,0.0338733941316604,0.939536452293396,-0.0072832833975553,0.0436514831763838,0.6733586168609375,0.2829899116942643,-0.6297071336845537,0.02895800769329071,-0.05819324031472206,0.16273947060108185,-0.013839423656463623,-0.006164520978927612,-0.06087822467088699,-0.05896110087633133,-0.1413317620754242,0.04618211090564728,-0.03589166700839996,-0.08470393717288971,0.09966579079627991,-0.08245160430669785,-0.004565257579088211,0.028014354407787323,-0.013478413224220276,0.046536900103092194,0.01157505251467228,0.005533743649721146,0.13204650580883026,0.09874972701072693,0.08246143907308578,0.011703308671712875,-0.04560643434524536,0.025994906201958656,-0.05667155981063843,0.03103797510266304,-0.015439450740814209,0.0006749853491783142,-0.06200164183974266
2017-02-22,2,0.0,1.0,0.0,0.49999999975,0.5,0.5,0.0,0.0271249851211905,0.051158942282199804,0.9217160642147064,-0.02403395716100925,0.39840383427949544,0.1823003936859978,0.4192957753548096,0.2161034405934976,0.37400243431329727,0.06350558251142502,-0.025860004127025604,-0.005579251796007156,0.04771733656525612,0.0471804141998291,0.013038747012615204,-0.02000640332698822,0.06867293268442154,-0.05434358865022659,0.01957445591688156,0.015873821452260017,0.03138027712702751,-0.05368509143590927,0.005431279540061951,0.05390213057398796,0.04292377457022667,-0.010630309581756592,-0.024472195655107498,-0.06427975744009018,0.0758144948631525,-0.06411144882440567,0.019933240488171577,0.043527211993932724,-0.05019355472177267,0.0746106281876564,0.014813781715929508,0.01720195822417736,-0.042485399171710014,-0.021000448614358902
2017-02-23,4,0.0,4.0,0.0,0.99999999975,0.0,1.0,0.0,0.04986520297825332,0.04198593553155655,0.9081488400697708,0.007879267446696774,0.3588656124830106,0.015367271470025725,0.6257670988656612,0.34349834101298476,0.012199588119983673,0.257480688393116,-0.05167741701006889,-0.059850262477993965,0.11004151590168476,0.10490945540368557,-0.10334374196827412,0.03169049322605133,0.06391986180096865,0.07862312719225883,-0.14035318046808243,-0.10354656260460615,0.03958728723227978,0.03487653471529484,0.01615653932094574,-0.03013333398848772,0.04969550296664238,-0.052133106626570225,-0.04915976710617542,-0.03712087566964328,0.015692051500082016,0.007612818852066994,-0.010017326101660728,-0.016999194864183664,-0.0041610850021243095,0.02453085081651807,-0.009617533534765244,-0.031965577974915504,0.0014298008754849434,-0.016719494946300983
2017-03-01,8,2.0,1.0,0.24999999996875,0.124999999984375,0.0,1.0,0.0,0.0362618390936404,0.1925058541819453,0.7712323116138577,-0.15624401508830485,0.1783388471045251,0.2620676163540228,0.5595935342273626,-0.08372876924949771,-0.03609417658299208,0.004383636638522148,0.05683075077831745,-0.06955764070153236,0.005766964517533779,-0.054155328311026096,0.011242048814892769,0.019161424599587917,0.05454150354489684,0.09951484855264425,-0.023470262996852398,0.008309791795909405,0.03569890186190605,0.007427150849252939,0.02252847282215953,-0.009175958577543497,0.029149536974728107,-0.05147774307988584,-0.01782379951328039,0.02865909959655255,0.031068107346072793,-0.024370357394218445,-0.013980470830574632,0.0164903006516397,0.006160404300317168,0.0033471633214503527,0.02035264647565782,-0.025247775949537754,-0.02968927938491106,0.005027139326557517
2017-03-02,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0222140494734048,0.0710213780403137,0.906764566898346,-0.0488073285669088,0.0477395863265541,0.0237005920710786,0.9285598378977332,0.0240389942554755,-0.038794808089733124,0.32873985171318054,-0.029965147376060486,0.04255375266075134,0.03757379949092865,0.04639481008052826,-0.049418188631534576,0.08715173602104187,0.06553518027067184,0.0004594475030899048,-0.062081754207611084,-0.07022462785243988,-0.06729280203580856,-0.04766997694969177,-0.031966038048267365,0.07086195796728134,-0.0989372581243515,-0.10730458796024323,-0.1519084870815277,0.02916528843343258,0.01435885950922966,0.021007485687732697,-0.04452207311987877,0.09605231881141663,0.130635067820549,0.09655872732400894,0.01634003221988678,0.015045072883367538,-0.02602287381887436,-0.04597092419862747
2017-03-03,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1037739403545856,0.02884052414447065,0.8673855364322662,0.0749334162101149,0.1406548830394173,0.1833371485272775,0.6760079632528555,-0.042682265487860145,0.1761205941438675,-0.122589111328125,0.11430549621582031,-0.07863584160804749,0.11654126830399036,-0.037628086283802986,0.0930527076125145,0.08415870368480682,0.023123384453356266,-0.029721252620220184,-0.1211470477283001,-0.13387928530573845,-0.04728682339191437,-0.07642080634832382,-0.05124916136264801,-0.052742138504981995,0.0016036555171012878,-0.03919885400682688,-0.030082210898399353,-0.004127842374145985,0.00089238490909338,-0.0024742521345615387,-0.03335730545222759,0.07464233413338661,0.020837806165218353,0.00521698035299778,-0.0791169349104166,-0.029424315318465233,-0.0032269880175590515,0.041772635653615
2017-03-06,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.0482680015265941,0.0578625164926052,0.8938694596290588,-0.009594514966011,0.02823132659906,0.4127274409925285,0.5590412545259673,-0.3844961143934685,-0.05973966419696808,0.08435945957899094,-0.5123937726020813,-0.009746022522449493,0.12858253717422485,-0.02188580483198166,0.09714536368846893,-0.08512604981660843,-0.07881128787994385,0.1938556432723999,-0.028592221438884735,-0.042733605951070786,0.04996602237224579,-0.01848939061164856,-0.006433039903640747,0.06915624439716339,-0.09792034327983856,-0.0036205509677529335,-0.020659834146499634,-0.04533597081899643,-0.1289055198431015,-0.15783202648162842,-0.04800059273838997,-0.045301325619220734,0.01599370501935482,-0.034556128084659576,0.0660875141620636,-0.028826016932725906,0.022388704121112823,-0.014525499194860458
2017-03-08,1,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0,0.0338034443557262,0.0686588138341903,0.8975377678871155,-0.0348553694784641,0.0931334889164843,0.5076014327514377,0.3992650709659546,-0.4144679438349533,0.16339977085590363,-0.07342416048049927,-0.01605410873889923,0.048128724098205566,-0.16969794034957886,-0.012492544949054718,-0.06902942806482315,-0.10125903785228729,-0.009622722864151001,-0.027449816465377808,0.0025528371334075928,-0.018744386732578278,-0.06451456993818283,0.02777790278196335,0.019599489867687225,0.03306709975004196,0.037306830286979675,-0.022003863006830215,0.10429234802722931,-0.05832521617412567,0.010102282278239727,0.09287478774785995,-0.094249427318573,0.06762527674436569,0.09931015968322754,0.026333564892411232,-0.0334329716861248,-0.042785584926605225,-0.01055019348859787,-0.09114398062229156
2017-03-09,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0334997996687889,0.0942031145095825,0.8722971081733704,-0.0607033148407936,0.1848657837986666,0.3100451015160796,0.5050891257003374,-0.125179317717413,-0.03802917152643204,-0.07713231444358826,-0.14928384125232697,-0.014168880879878998,-0.15499559044837952,0.00437675416469574,0.0008979365229606628,-0.14303050935268402,-0.114699587225914,-0.07863360643386841,0.12112101167440414,-0.009359337389469147,-0.014661841094493866,-0.03324458748102188,-0.039334386587142944,-0.02945908159017563,0.0012675374746322632,-0.043661363422870636,0.10734234750270844,-0.07801201939582825,-0.05467483028769493,0.06540229171514511,0.15988025069236755,-0.04088497906923294,-0.10957920551300049,0.14936068654060364,0.08290828764438629,-0.02175491489470005,0.0949983149766922,0.18186162412166595
2017-03-13,1,0.0,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.3249505460262298,0.0114716934040188,0.6635777950286865,0.313478852622211,0.2492836191798153,0.0227264982315148,0.7279898940139483,0.2265571209483005,-0.2667180597782135,0.15518951416015625,0.09453673660755157,-0.11101814359426498,0.07937762141227722,-0.054573241621255875,-0.050010211765766144,0.15600170195102692,0.04771345853805542,0.009398460388183594,-0.2046654224395752,-0.08530059456825256,0.005543440580368042,0.069814532995224,0.04519495368003845,0.08535251021385193,0.008711844682693481,0.11483980715274811,0.06743531674146652,-0.08464614301919937,0.11937575042247772,0.09661052376031876,0.024089377373456955,-0.038396596908569336,-0.029351448640227318,-0.03881337493658066,-0.05664578825235367,-0.02176382951438427,-0.021624766290187836,0.026766538619995117
2017-03-15,1,0.0,1.0,0.0,0.9999999989999999,1.0,0.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.3200857093993653,0.0703760669649915,0.6095382005145363,0.2497096424343738,0.30426716804504395,-0.011496365070343018,0.037113457918167114,-0.07652296870946884,-0.048601455986499786,-0.10313328355550766,-0.051975615322589874,-0.0088372603058815,-0.055772289633750916,0.0076453834772109985,0.14154495298862457,-0.036998532712459564,0.07666848599910736,0.0029312223196029663,-0.1410871297121048,0.09327010810375214,0.0492105707526207,0.070950448513031,-0.09787911176681519,-0.13245971500873566,0.03504566848278046,-0.013337716460227966,0.014305416494607925,-0.09701787680387497,-0.030915265902876854,0.015548460185527802,-0.0315655879676342,-0.050934650003910065,-0.09349367767572403,-0.015595488250255585
2017-03-16,1,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0,0.2537635564804077,0.0185386575758457,0.7276977896690369,0.235224898904562,0.0675029432180683,0.4951203554776243,0.4373766936825657,-0.4276174122595559,0.24383984506130219,-0.08181581646203995,-0.02508912980556488,0.009109549224376678,-0.06015265733003616,-0.03481990844011307,0.09419386833906174,-0.06421632319688797,0.06160232797265053,0.1097945123910904,0.13566796481609344,0.07096768915653229,-0.14366352558135986,0.017822781577706337,0.06205989420413971,0.060831356793642044,-0.0778074711561203,0.008123800158500671,0.1471405327320099,0.07186946272850037,-0.046353843063116074,0.033924125134944916,-0.12565720081329346,0.09958437830209732,0.07813550531864166,0.001283036544919014,-0.014054125174880028,-0.07088160514831543,0.03621208295226097,0.0005370527505874634
2017-03-21,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0267926789820194,0.0510394535958766,0.9221678972244264,-0.0242467746138572,0.2820669935865727,0.3743178599720923,0.3436151375399352,-0.0922508663855196,0.18674404919147491,-0.03749747574329376,0.08206944167613983,-0.010627850890159607,-0.032879240810871124,-0.05528182536363602,0.048667095601558685,0.08462177217006683,-0.014229722321033478,-0.061916202306747437,0.01068754494190216,-0.03585029020905495,0.09142030775547028,-0.01921076327562332,-0.015882011502981186,0.055865123867988586,-0.04476465284824371,0.0031811464577913284,-0.017879612743854523,0.0797993466258049,-0.04369222745299339,0.09944052249193192,-0.013948313891887665,-0.07277562469244003,-0.09471669793128967,-0.06716865301132202,-0.04714285582304001,-0.02476642280817032,-0.0484558567404747,0.03498058021068573
2017-03-22,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0593451857566833,0.0216565914452075,0.9189981818199158,0.0376885943114757,0.2569127803375273,0.1266980191142425,0.6163892073286367,0.1302147612232847,-0.12683433294296265,0.11642443388700485,0.046801015734672546,-0.0028102844953536987,0.16149818897247314,-0.020862646400928497,-0.044579215347766876,-0.010500751435756683,0.03435661271214485,-0.052282288670539856,0.05093885958194733,0.11153286695480347,-0.04324442893266678,0.01994604617357254,0.05426931381225586,-0.004971936345100403,0.09353356063365936,-0.0691630020737648,-0.11353234946727753,-0.00898937601596117,0.13040855526924133,-0.034157976508140564,-0.01883891597390175,-0.08891461044549942,0.11299991607666016,0.09281287342309952,-0.029839729890227318,0.06645268201828003,-0.10078368335962296,0.0335070937871933
2017-03-24,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0290043111890554,0.0512404404580593,0.919755220413208,-0.0222361292690038,0.2032383947551505,0.1446418985239168,0.652119726537081,0.0585964962312337,-0.09705635905265808,0.024624459445476532,-0.08203885704278946,0.01313239336013794,-0.17460936307907104,-0.06426971405744553,0.04567679762840271,0.0998077541589737,-0.03794528543949127,0.021431878209114075,-0.10277578234672546,-0.05606802925467491,0.09458059072494507,-0.018160931766033173,-0.017028477042913437,-0.04190421104431152,0.04548431932926178,-0.03757310286164284,-0.0982794314622879,0.08295799791812897,0.12137730419635773,-0.03209259361028671,0.14294365048408508,-0.17380845546722412,-0.011232016608119011,-0.11292287707328796,-0.0511903315782547,-0.003353618085384369,0.11853999644517899,0.14582286775112152
2017-03-28,1,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0,0.0368383154273033,0.0300027877092361,0.9331589341163636,0.0068355277180671,0.0601200433329257,0.2757465101095701,0.6641334575268751,-0.2156264667766443,0.09258688986301422,0.2887673079967499,0.07483567297458649,0.013298936188220978,-0.05690015107393265,-0.000522419810295105,0.022562585771083832,0.050450101494789124,-0.0037733837962150574,-0.02713783085346222,-0.08812679350376129,-0.17846879363059998,0.15406548976898193,0.06966107338666916,-0.031835250556468964,0.07602612674236298,-0.06065617501735687,-0.08821462839841843,-0.06181406229734421,0.05278991535305977,-0.0031419415026903152,0.028658010065555573,0.006103049963712692,-0.012309016659855843,0.08204203099012375,-0.07149358093738556,0.033669788390398026,0.04517688229680061,0.1896146535873413,-0.035175621509552
