date,news_count,negative_news_count,positive_news_count,negative_news_ratio,positive_news_ratio,category_BIS,category_FOMC,category_UCSB,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_emb_0,body_emb_1,body_emb_2,body_emb_3,body_emb_4,body_emb_5,body_emb_6,body_emb_7,body_emb_8,body_emb_9,body_emb_10,body_emb_11,body_emb_12,body_emb_13,body_emb_14,body_emb_15,body_emb_16,body_emb_17,body_emb_18,body_emb_19,body_emb_20,body_emb_21,body_emb_22,body_emb_23,body_emb_24,body_emb_25,body_emb_26,body_emb_27,body_emb_28,body_emb_29
2017-02-09,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0733060538768768,0.0453848950564861,0.8813090324401855,0.0279211588203907,0.1638350515518184,0.0930135500817098,0.743151414233186,0.0708215014701085,-0.12672430276870728,0.1118277907371521,-0.13085950911045074,-0.13305489718914032,-0.08051370829343796,0.08357518911361694,-0.06212657317519188,-0.10448683798313141,0.012972630560398102,-0.10380212962627411,0.0360071063041687,0.1522512584924698,-0.03637318313121796,0.08386446535587311,0.20318074524402618,-0.16564103960990906,-0.20156972110271454,0.02665669471025467,-0.3409402072429657,0.08431541174650192,-0.18400780856609344,0.18868322670459747,-0.11864262819290161,-0.004324119538068771,0.01811770722270012,0.005530640482902527,0.08998826146125793,-0.003220451297238469,0.08137968927621841,0.026325000450015068
2017-02-13,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.029653362929821,0.0284745804965496,0.9418720006942748,0.0011787824332714,0.7690944075584412,0.0141003699973225,0.2168052941560745,0.7549940375611186,0.10961060971021652,-0.4547736942768097,-0.12112194299697876,0.1411752700805664,-0.14233097434043884,0.025550857186317444,-0.1290437877178192,0.0026729032397270203,-0.007930561900138855,0.064442940056324,0.15566332638263702,0.04847603663802147,0.018445778638124466,-0.02850409224629402,-0.16544540226459503,-0.015707239508628845,-0.08069082349538803,0.002079300582408905,0.038482218980789185,-0.07410123944282532,-0.14750848710536957,0.057722337543964386,0.025793377310037613,-0.017779812216758728,-0.05118530988693237,0.00875777006149292,0.04702911898493767,0.04438282549381256,0.0960041955113411,-0.11411568522453308
2017-02-15,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0754532292485237,0.0191386844962835,0.9054081439971924,0.0563145447522401,0.3011624819420753,0.051943892335638,0.646893616686476,0.2492185896064372,0.053251732140779495,-0.49557602405548096,-0.10857157409191132,-0.026457510888576508,-0.19492299854755402,-0.0723700001835823,-0.13690638542175293,-0.014608748257160187,-0.037798963487148285,0.07025514543056488,0.15026943385601044,-0.05731317400932312,-0.022842958569526672,-0.014623302966356277,0.07007156312465668,0.18557967245578766,0.07901343703269958,-0.04052750766277313,-0.06032174825668335,-0.05192859098315239,-0.012032106518745422,-0.10326505452394485,-0.15952168405056,0.010451897978782654,-0.009539145976305008,0.027496173977851868,-0.0777413547039032,-0.06795111298561096,0.061367519199848175,-0.057243313640356064
2017-02-16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0320792682468891,0.040970504283905,0.9269501566886902,-0.0088912360370159,0.1550996448633805,0.2443312684741785,0.6005690457685938,-0.0892316236107979,0.1937536895275116,-0.3362008333206177,-0.014172188937664032,-0.07042106986045837,-0.01946435496211052,0.027181126177310944,-0.191079780459404,0.01656370796263218,0.08332090079784393,0.042718857526779175,0.2675135135650635,0.0014428198337554932,0.08047643303871155,0.18068827688694,-0.04095553606748581,0.0720110535621643,-0.07628564536571503,-0.06545839458703995,0.058033689856529236,-0.06824983656406403,-0.014611870050430298,0.04455961287021637,-0.0932416021823883,0.022463131695985794,-0.0687837228178978,-0.10337438434362411,0.0798419862985611,-0.1734580546617508,-0.1192365512251854,-0.1286775916814804
2017-02-22,1,0.0,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.5043682424043576,0.0225105492442142,0.4731212254525639,0.4818576931601434,0.5938959121704102,0.03644625097513199,0.273429811000824,0.01346599217504263,-0.15552209317684174,-0.15320420265197754,-0.04999729245901108,0.015493464656174183,-0.021827302873134613,0.03465336933732033,0.018616992980241776,-0.07868769764900208,-0.022144269198179245,0.05109168216586113,-0.029978912323713303,0.013176888227462769,-0.02222917601466179,0.06435219198465347,-0.016817346215248108,0.015555653721094131,-0.04525790363550186,0.037591561675071716,0.12256306409835815,0.03149444982409477,-0.03520011156797409,-0.031485967338085175,-0.018378857523202896,0.02822037786245346,0.07219255715608597,0.0037403926253318787
2017-02-24,1,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0,0.0178438890725374,0.78249591588974,0.1996602118015289,-0.7646520268172026,0.0315927329123335,0.3810067262835603,0.5874005548143513,-0.3494139933712268,-0.282199501991272,0.18281514942646027,0.21150022745132446,0.07530099153518677,-0.09086482971906662,-0.06563044339418411,-0.06659500300884247,-0.10103599727153778,0.057282641530036926,-0.0008792392909526825,-0.15564002096652985,-0.07150056958198547,0.19014933705329895,0.053320784121751785,-0.040214844048023224,0.04101267457008362,-0.0935882106423378,-0.07309900224208832,-0.091959148645401,-0.11716675758361816,0.032602109014987946,-0.016006141901016235,-0.08026167750358582,-0.04024649038910866,-0.028202854096889496,0.020690474659204483,-0.12242533266544342,0.07387307286262512,-0.03163526579737663,-0.022114399820566177
2017-02-28,1,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0,0.0900467112660408,0.7362759113311768,0.1736773401498794,-0.646229200065136,0.0975005102917573,0.253829926596777,0.6486695450023144,-0.1563294163050196,-0.2918304204940796,0.1732773333787918,0.04764547199010849,0.06327633559703827,-0.03887595981359482,-0.14890994131565094,-0.11238540709018707,0.021181708201766014,0.024048633873462677,-0.029588516801595688,0.11137038469314575,-0.005938690155744553,0.02410290762782097,-0.07126878201961517,0.059319477528333664,0.02671544998884201,-0.10613806545734406,-0.048361584544181824,0.0146484375,0.04557420313358307,-0.0007529258728027344,0.04986679553985596,0.04356108233332634,0.06881831586360931,0.07648318260908127,0.06621910631656647,0.003042258322238922,0.021556759253144264,-0.006674217060208321,0.06956472247838974
2017-03-06,2,1.0,0.0,0.49999999975,0.0,0.0,0.0,1.0,0.1691756136715412,0.03702943120151755,0.7937949597835541,0.13214618247002366,0.03915457443991075,0.333886539010618,0.6269589104951225,-0.29473196457070727,-0.09648311883211136,-0.08360713440924883,0.0702318511903286,-0.3301239162683487,-0.016867633908987045,0.01268358901143074,-0.01960640959441662,-0.06845517456531525,0.03797397390007973,0.07035531103610992,-0.07666792534291744,0.006353536620736122,-0.004165852442383766,0.011450367048382759,-0.023764019832015038,-0.05143793299794197,0.046245329082012177,-0.033020928502082825,-0.11444273591041565,-0.05095169506967068,-0.043416859582066536,-0.09013469889760017,0.009416460990905762,-0.017754172906279564,0.044575607404112816,-0.07274315133690834,0.0025137849152088165,-0.10007638111710548,-0.0494500957429409,-0.023305868729948997
2017-03-15,1,0.0,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.3200856534301812,0.0703761275503652,0.6095382021674027,0.2497095258798159,0.47845301032066345,0.2427017241716385,0.06671006232500076,0.0019807331264019012,-0.057038579136133194,-0.07613102346658707,0.003405168652534485,-0.11347916722297668,-0.08314915746450424,-0.04182692989706993,-0.15036307275295258,-0.06866271793842316,0.011061910539865494,0.038133565336465836,-0.013179625384509563,0.06768125295639038,0.04455766826868057,-0.020405173301696777,-0.021463334560394287,-0.07875995337963104,0.03791636973619461,-0.03802775219082832,-0.12051446735858917,-0.050700411200523376,0.10082591325044632,-0.017446674406528473,0.08047947287559509,0.01678275130689144,-0.04743693768978119,-0.04709993675351143
2017-03-17,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0503207519650459,0.0321669653058052,0.9175123572349548,0.0181537866592407,0.6387447714805603,0.0282807797193527,0.3329744935035705,0.6104639917612076,0.1408780813217163,-0.5136179327964783,-0.15341897308826447,0.10900868475437164,-0.11700975149869919,0.007307589054107666,-0.1588786095380783,0.009897323325276375,0.012635678052902222,0.0662836879491806,0.14405931532382965,0.03105979785323143,0.019525300711393356,0.11257442831993103,-0.09376677870750427,0.1004900336265564,-0.065439373254776,0.010051429271697998,0.07390077412128448,-0.12289565801620483,-0.024954773485660553,-0.03412193804979324,-0.11562487483024597,-0.0025883540511131287,0.05188145488500595,-0.038746483623981476,-0.06277181208133698,-0.06454895436763763,0.09253139048814774,0.010360952466726303
2017-03-21,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0363672375679016,0.0297621171921491,0.9338706731796264,0.0066051203757524,0.201338000064993,0.0141403090584995,0.7845216840569912,0.1871976910064935,0.04521673917770386,0.017906375229358673,-0.16349199414253235,0.1279679387807846,0.04794427752494812,0.19245107471942902,-0.11562031507492065,-0.08739854395389557,-0.03444594144821167,0.12430182099342346,-0.12095104157924652,-0.05197497457265854,0.059382837265729904,-0.11223721504211426,0.0001679594861343503,-0.09399176388978958,-0.13115204870700836,-0.024837255477905273,0.08986110240221024,-0.08610352873802185,-0.00710659846663475,-0.022984208539128304,-0.03537774831056595,-0.01402631402015686,-0.10227832943201065,-0.011487416923046112,-0.10197420418262482,-0.06906355917453766,-0.018395939841866493,0.05695698782801628
2017-03-28,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.4364897608757019,0.0136639038100838,0.5498462915420532,0.422825857065618,0.0222721025347709,0.2552351653575897,0.7224927544593811,-0.2329630628228187,0.13497216999530792,-0.17655594646930695,0.18399237096309662,-0.13949702680110931,0.3108164966106415,0.15393759310245514,0.12386836111545563,0.10773073136806488,-0.12443919479846954,-0.08713211119174957,-0.052781928330659866,-0.023870212957262993,0.14930954575538635,0.04312453791499138,0.2621050179004669,0.13127852976322174,0.04154440760612488,-0.13885873556137085,0.09766225516796112,-0.0332939513027668,-0.04413850978016853,0.03001933917403221,0.034565504640340805,0.04580029472708702,-0.06346213072538376,-0.043934114277362823,0.054123420268297195,-0.0472414493560791,-0.003595564514398575,-0.07861845195293427
2017-03-31,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.0485992729663848,0.7785088419914246,0.1728918701410293,-0.7299095690250397,0.0533736217274258,0.2541305791150093,0.6924958269819975,-0.2007569573875834,-0.04667724296450615,0.028780456632375717,-0.030645450577139854,0.08249553292989731,-0.04386717453598976,0.2598135471343994,-0.006875023245811462,-0.03945973888039589,-0.10371534526348114,-0.04527631774544716,0.008005112409591675,-0.03829597681760788,-0.0006232857704162598,0.06313619017601013,-0.0034400885924696922,0.04273722320795059,0.10717930644750595,0.08166135102510452,-0.08487626910209656,-0.10417777299880981,0.09691652655601501,0.12300537526607513,-0.01826276257634163,-0.04245494306087494,0.026524299755692482,-0.07352370768785477,0.016993019729852676,0.10830574482679367,0.04192958027124405,0.0202585868537426
2017-04-04,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0297300741076469,0.0288821756839752,0.9413877129554749,0.0008478984236717,0.0270730275660753,0.0263940375298261,0.946532905101776,0.0006789900362491,0.17655867338180542,-0.2200005054473877,0.0885261744260788,-0.18720388412475586,0.1725698560476303,-0.18675343692302704,0.17391468584537506,-0.0636492371559143,0.03697275370359421,-0.03037913516163826,0.03231582045555115,-0.012434560805559158,0.10805165767669678,0.06605759263038635,-0.12534818053245544,-0.13953740894794464,0.0010338183492422104,-0.03448880463838577,-0.10988304018974304,-0.0019279606640338898,0.04641663283109665,0.0652332454919815,0.033723194152116776,0.02986862137913704,0.03964289277791977,0.004881449043750763,0.042398858815431595,-0.10565692186355591,-0.01966000348329544,-0.010766871273517609
2017-04-05,1,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.1911334931315862,0.6491940696410534,0.1596724166463843,-0.4580605765094672,0.6734583973884583,0.0976877212524414,0.18738001585006714,0.09399188309907913,-0.10017766803503036,-0.0947394073009491,-0.09408362954854965,0.002381755504757166,0.13087113201618195,0.01473977044224739,-0.01462298259139061,-0.0015010125935077667,0.011699307709932327,0.04265829548239708,-0.018133167177438736,-0.0054900795221328735,0.03243619203567505,-0.007766835391521454,-0.021410048007965088,-0.06315191090106964,-0.012696284800767899,-0.07092615962028503,0.09451235830783844,0.0040824562311172485,-0.026011444628238678,-0.04926571995019913,0.0008644722402095795,0.03209882229566574,0.016852937638759613,-0.060110870748758316
2017-04-18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0763362571597099,0.0133562888950109,0.9103074669837952,0.0629799682646989,0.0389633717166049,0.0343012458396893,0.9267353866677088,0.0046621258769156,-0.11772005259990692,0.10361768305301666,-0.046274419873952866,0.12122020870447159,-0.07411843538284302,0.2885095477104187,0.2300911396741867,-0.18416644632816315,-0.0007162541151046753,0.20711414515972137,0.17581991851329803,0.15743060410022736,0.12949809432029724,0.2693954408168793,0.03553992137312889,0.07562136650085449,0.006982672959566116,-0.019349634647369385,0.06412610411643982,0.06391207873821259,0.09401218593120575,0.023316998034715652,0.04871666058897972,-0.02665896713733673,0.009575501084327698,0.07990464568138123,0.009063690900802612,-0.08711458742618561,-0.08173299580812454,0.009110573679208755
2017-04-20,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.0653479769825935,0.3539085388183594,0.5807434916496277,-0.2885605618357658,0.0426157854055824,0.3451213189208127,0.6122628753127886,-0.3025055335152303,-0.04080643877387047,0.10864941775798798,0.17848962545394897,0.10286768525838852,0.0380057729780674,0.2016890048980713,0.05944809317588806,-0.04630974307656288,-0.12779922783374786,-0.06694214046001434,0.06103527173399925,0.05187833681702614,0.09966793656349182,-0.02155614271759987,-0.15153338015079498,-0.052708275616168976,0.052410341799259186,-0.0725468173623085,0.005022138357162476,-0.1053362637758255,0.08409580588340759,0.00030508823692798615,-0.05954035744071007,-0.051789626479148865,0.058903422206640244,-0.12821662425994873,0.16857804358005524,-0.10132051259279251,-0.004326337948441505,0.03684130683541298
2017-04-21,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0259313248097896,0.7924241423606873,0.1816445440053939,-0.7664928175508976,0.0731989467267028,0.182180870584041,0.7446201904684914,-0.1089819238573382,-0.24523375928401947,0.1963253766298294,0.035757482051849365,0.07500851154327393,-0.05293907970190048,-0.028370428830385208,-0.13677430152893066,0.008304210379719734,-0.01315048336982727,-0.037647079676389694,0.1619235724210739,-0.01376231387257576,0.0348675511777401,-0.12871970236301422,0.10199616849422455,0.058619558811187744,0.06954827159643173,-0.14352121949195862,0.010136708617210388,0.0020669177174568176,0.03390403091907501,-0.05076315253973007,0.06139489635825157,0.028926309198141098,0.02064763382077217,-0.05954756587743759,0.054432082921266556,0.1144772469997406,0.008338138461112976,-0.01384713128209114
2017-04-25,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.2122772932052612,0.0151997543871402,0.7725229263305664,0.1970775388181209,0.2178260186365614,0.0343109657256927,0.7478630142995756,0.1835150529108686,0.0465235561132431,0.09453971683979034,-0.18193748593330383,-0.049900561571121216,0.16228188574314117,0.04815378785133362,0.0901777595281601,-0.04189559444785118,-0.12161459028720856,-0.05956515297293663,-0.03140081837773323,-0.07704547792673111,0.139736607670784,0.0004284791648387909,0.05796375498175621,-0.05481845885515213,-0.1392280012369156,-0.11345622688531876,-0.07831156253814697,-0.06527331471443176,0.03805646300315857,0.07014386355876923,-0.042893558740615845,0.026517506688833237,-0.13438183069229126,-0.1343396008014679,-0.07165762782096863,-0.037590328603982925,-0.05967647582292557,0.09040893614292145
2017-04-27,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.0891965180635452,0.2153468132019043,0.6954566836357117,-0.126150295138359,0.0414818424396969,0.397197448618227,0.5613207089858214,-0.3557156061785301,-0.11946931481361389,0.1453915685415268,0.06397704780101776,0.1691952347755432,-0.050592780113220215,0.1938844472169876,0.32780420780181885,-0.17630958557128906,-0.01936887577176094,0.17340129613876343,0.17616300284862518,0.22679920494556427,0.0866585522890091,0.24652409553527832,-0.015122734941542149,-0.04160983860492706,0.10111124813556671,-0.1469775140285492,-0.006709694862365723,0.030777152627706528,0.04931657761335373,0.03210579976439476,-0.01110171154141426,-0.04009634628891945,-0.023433256894350052,0.02738107740879059,-0.009730588644742966,-0.035900361835956573,-0.07472413778305054,-0.01061958447098732
2017-04-28,2,0.0,1.0,0.0,0.49999999975,0.0,0.0,1.0,0.37491307593882084,0.0165754575282335,0.6085114479064941,0.3583376184105873,0.16851190682782505,0.01840255529719105,0.813085583753364,0.15010935153063393,0.07952952571213245,-0.09542463719844818,-0.057590629905462265,-0.07541348552331328,0.1649181954562664,0.04320350103080273,0.00013609230518341064,0.011629077605903149,-0.10099627822637558,-0.04862035624682903,-0.03700626268982887,0.05219634994864464,0.08602315932512283,0.023666230961680412,0.016257569193840027,0.006311919540166855,-0.01573319360613823,-0.0031817108392715454,0.04102707654237747,-0.015420399606227875,-0.039233822375535965,0.004461377859115601,0.032898854464292526,0.00903123989701271,0.008658729493618011,0.015487898141145706,0.004918945953249931,0.03233425144571811,0.05114295333623886,-0.057768018916249275
2017-05-03,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.1850301185174779,0.1463882662005958,0.6685816130338148,0.0386418523168821,0.4467146098613739,0.2806864380836487,-0.13287293910980225,0.14769326150417328,-0.14391696453094482,-0.015473440289497375,0.187800332903862,-0.17956213653087616,0.24756206572055817,-0.2021486610174179,0.04049164056777954,-0.316463440656662,0.07699982821941376,0.04664528742432594,-0.003048471175134182,-0.06795550882816315,0.08227912336587906,-0.052877385169267654,0.011371701955795288,0.055916547775268555,-0.08232523500919342,-0.061765801161527634,-0.07805706560611725,-0.10208752751350403,0.028409328311681747,-0.036214664578437805,0.014314603060483932,0.027800166979432106,-0.017278986051678658,-0.03296434506773949
2017-05-05,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0382062867283821,0.0255230478942394,0.9362706542015076,0.0126832388341426,0.0294067854856701,0.15198712794434,0.8186060859675889,-0.1225803424586699,-0.13871730864048004,0.06516581773757935,0.02307768538594246,-0.19636587798595428,-0.11181478947401047,-0.05354941263794899,0.059514790773391724,-0.0641087144613266,-0.08757518976926804,-0.028236746788024902,-0.028576038777828217,-0.04996693134307861,0.08568662405014038,-0.005408044904470444,-0.061667922884225845,0.04279032349586487,-0.05292166769504547,0.06227739900350571,-0.13244837522506714,0.04280336946249008,0.0023664534091949463,-0.0986834391951561,0.0026928111910820007,0.07283732295036316,-0.09192123264074326,-0.01229209452867508,0.004565030336380005,0.019993091002106667,0.07191760092973709,-0.05381518974900246
