Date,target_price,SPY_price,VIX_price,TLT_price,HYG_price,UUP_price,target_open,target_high,target_low,target_volume,ret_1,ret_3,ret_5,ret_10,ret_20,vol_5,vol_10,vol_20,vol_shock,vol_chg_1,vol_to_ma20,price_to_ma_5,price_to_ma_10,price_to_ma_20,price_to_ma_60,price_to_ma_120,price_to_ma_200,slope_5,slope_20,slope_60,slope_120,slope_200,drawdown,dist_to_ma5,dist_10,intraday_range,close_open,rsi_14,macd,macd_signal,macd_hist,bb_width,bb_pos,bb_width_5,bb_pos_5,ret_accel,vol_breakout,bb_high_dist,spy_ret_1,spy_ret_5,spy_ret_20,spy_to_ma_60,vix_level,vix_ret_1,vix_ret_5,vix_to_ma_20,vix_z_score,vix_z_score_5,vix_speed,tlt_ret_1,tlt_ret_5,tlt_ret_20,tlt_to_ma_60,tlt_shock_5,hyg_ret,hyg_ret_5,uup_ret,uup_ret_5,uup_shock_5,hyg_z_score,uup_z_score,target_spy_ratio,target_spy_ratio_20,target_tlt_ratio,target_tlt_ratio_20,target_spy_rel_ret,target_tlt_rel_ret,target_spy_rel_ret_5,target_tlt_rel_ret_5,vol_ratio,vol_ratio_5,rel_strength_5,kbe_price,kbe_ret_5,kbe_ret_20,kbe_shock_5,kre_price,kre_ret_5,kre_ret_20,kre_shock_5,kie_price,kie_ret_5,kie_ret_20,kie_shock_5,iai_price,iai_ret_5,iai_ret_20,iai_shock_5
2026-04-06,49.70588302612305,657.23681640625,24.170000076293945,85.33279418945312,78.137451171875,27.82999992370605,49.33717186238759,49.8354264931187,49.27738373958379,27345800.0,0.0070664924704768,0.0103301792868844,0.0432963912067516,0.0215240458504801,-0.0085742081512689,0.0080503685614656,0.0121662797972235,0.0102866600782415,0.7826026832451836,-0.3080481176524172,-0.5246508971962698,0.0114364729262792,0.0152036617860751,0.0154150325255497,-0.0317841977557701,-0.0456668624070276,-0.0456087713383837,0.0084770614936051,-0.000430558907566,-0.0017269288432893,-0.0003006636006444,4.066228476514248e-05,-0.1110567531031763,0.0114364729262792,0.0152036617860751,0.0112268954811975,0.0074732934584065,58.212723192359135,-0.4572127039334646,-0.6794307911700114,0.2222180872365468,0.0446129519707649,0.8455281895636804,0.0461704917963053,0.747700912018319,0.0036230993748487,0.8777848540397162,-0.004152442551163,0.0047268450837638,0.0391742708016176,-0.0173271862486357,-0.0262128783571289,24.170000076293945,0.0125680446800595,-0.2215780782549842,-0.0637407823428229,-0.7466312070336644,-0.5422702813450223,-0.0427722742061803,-0.0016131664085766,0.0158363347446082,-0.0165473599947665,-0.0073564172651915,0.0158363347446082,0.0147814440714153,0.0173596076240143,0.005419061303342,-0.0003592036216604,-0.0003592036216604,1.3834986593146643,0.8005492207919712,0.0756285737276758,0.0130291463128022,0.5824944969664024,0.0144399214105197,0.0054631835003962,0.0078302821786786,0.0039667267762069,0.0270319691498801,0.893020897281837,0.6396370983806593,0.004122120405134,60.54485321044922,0.0516585544499623,0.0281377906115032,1.1583399726496466,66.2525405883789,0.0516017762247027,0.032614720098288,1.1117839820701103,55.53416061401367,0.0408964096951152,-0.0222409756939558,2.9954063187629827,166.739990234375,0.0561663503717009,-0.004439876988449,2.611153317700688
2026-04-07,49.70588302612305,657.5260009765625,25.780000686645508,85.32294464111328,78.15705871582031,27.75,49.44678848936942,49.84539371450678,49.32720844238067,31750000.0,0.0,0.0088996975491899,0.0314309368828431,0.0123807868524201,-0.0038465907883343,0.0086151526273974,0.0119357429129254,0.0102352586279645,0.8417131504763478,0.1610558111300455,-0.4248854163440138,0.0052398442385366,0.0139448179782895,0.0156141420770723,-0.029984746470939,-0.0453124758187427,-0.0456474556223021,0.0061894194447019,-0.0001927003972651,-0.0018136178647658,-0.0003801650190753,4.26530773083382e-05,-0.1110567531031763,0.0052398442385366,0.0139448179782895,0.010425029002176,0.0052398658167523,55.96423418344433,-0.3751518206954003,-0.6185749970750891,0.2434231763796888,0.0433088927797527,0.8605296989807146,0.0196718608080387,0.7663624092132408,-0.0029665658497299,0.0,-0.003122147481891,0.0004400005646272,0.0431190626273894,-0.0254319871699304,-0.0251021729755411,25.780000686645508,0.0666115269039928,-0.1577915657431469,-0.0019163981696617,-0.0224724572331885,1.34859744714143,0.0505297361392342,-0.0001154251238741,0.0023757403797797,-0.0251465141691963,-0.0075195751501185,0.0023757403797797,0.0083918121459403,0.0164528360895952,0.0068940688584704,-0.0082201410292783,-0.0082201410292783,1.4538172619688463,0.1598840273160819,0.0755953117478236,0.011473950304714,0.5825617392273171,0.0134577578980388,0.0064836854448182,0.0054423235778189,-0.0112049776131081,0.0289863325024755,0.899729651367128,0.7275179095238431,-0.0116881257445462,60.62442779541016,0.0492339437430293,0.0317414254667345,0.9947523308273648,66.36190032958984,0.0493633530696988,0.0368751510189659,0.9535049599491088,55.50426864624024,0.0238926158061214,-0.0069970345267568,1.503685369657796,166.9594268798828,0.0484153643301918,-0.0025972745071122,2.087507365229773
2026-04-08,51.02127456665039,674.27294921875,21.040000915527344,85.59868621826172,78.61784362792969,27.530000686645508,51.011307345336654,51.30029594133704,50.78211067307532,48175400.0,0.0264634980900759,0.0337169946705486,0.0370670500567889,0.0389610762876921,0.0280301473254687,0.0110135823898688,0.0143194667289545,0.0117438042931834,0.9378205883796016,0.5173354330708662,-0.1090747862398274,0.0242868069012296,0.0367310677216421,0.0410113372408211,-0.0029429273109566,-0.0198005806641606,-0.0205424148851887,0.0072793169756555,0.0013822246397529,-0.0013275313796287,-0.0002537860246495,0.0001593315187689,-0.0875322051867363,0.0242868069012296,0.0367310677216421,0.0101562587893567,0.0001953923910685,72.38484068150743,-0.2016523525813909,-0.5351904681763495,0.3335381155949586,0.0564477894494314,1.2265357534959125,0.0566172313503348,0.928964933854646,0.0152244998665597,2.402805440636083,0.0179731753527723,0.0254696365121909,0.0394717020686612,0.0009986166518081,0.0001267153254864,21.040000915527344,-0.1838634462711076,-0.166732637008818,-0.1792470977414154,-1.879550437356452,-1.626485890228195,-0.1185588531297656,0.0032317400472787,0.0066592668830853,-0.0114715768774948,-0.0043050629236984,0.0066592668830853,0.0177961764138239,0.0128069794706189,-0.0043399252636642,-0.0089992798351578,-0.0089992798351578,2.226435015399731,-1.6453459431582762,0.0756685769846862,0.011108362745398,0.5960520753385752,0.0348646845400633,0.003873565931497,0.0239923610130869,-0.0023133405239285,0.0302066291684326,0.9374364666381416,1.0703610132322057,-0.0024046520118723,62.36507797241211,0.0528967453943018,0.062974794529597,0.9423819807317998,68.29061889648438,0.0543361354376736,0.0675050884258787,0.9245764503240136,56.76958084106445,0.035999974103142,0.0216186875329857,1.6986781428324993,172.09617614746094,0.0509197566945207,0.0390631153850229,1.8463825807961145
2026-04-09,51.150821685791016,678.162841796875,19.489999771118164,85.38203430175781,78.70606994628906,27.479999542236328,50.76217988468542,51.3600877161994,50.6226691977465,30330500.0,0.002539080417746,0.0290697714576075,0.0382281811805942,0.0403324220936633,0.0393605593079093,0.0108730297324035,0.01429781955686,0.0115139292049373,0.9443369500139126,-0.370415191155652,-0.4252856683899917,0.0191803865419384,0.0351921196668933,0.0415961894439398,0.0007831115869738,-0.0170838888295493,-0.0181598601915183,0.0075031176624183,0.0019302838619071,-0.0011531578848441,-0.0002326538379902,0.000109440800186,-0.0852153760771021,0.0191803865419384,0.0351921196668933,0.0144165527385408,0.0076561290706674,72.92293184055367,-0.0530874452377574,-0.4387698635886311,0.3856824183508737,0.0685015323003382,1.107230058176881,0.0664030550871725,0.7888479531063562,-0.0071508434014564,0.2335209455611284,0.0112223814330233,0.0057690176991855,0.0376502657018682,0.0080386194858386,0.0062278594252431,19.489999771118164,-0.0736692527073652,-0.2057865100246945,-0.232616760630258,-2.115251429302691,-1.3274976713003044,-0.1936284770543277,-0.0025310191788631,0.0051008590584906,-0.0010739763707346,-0.0068251726846767,0.0051008590584906,0.0157308800476705,0.0114651837306085,-0.0079422821170991,-0.0090155068203019,-0.0090155068203019,2.066845505723402,-1.9240492682878385,0.0754255741147077,0.0063330268598704,0.5990817869835873,0.0380247195681835,0.0050023809130794,0.0378653589590287,0.0005569463024568,0.0329592018786399,0.9358342657609052,1.0523845507365537,0.0005779154787259,63.26026916503906,0.0582362737279649,0.0905480465417467,0.9173298250112176,69.4438705444336,0.0607440378104509,0.098087871669356,0.9087123060536342,56.67991256713867,0.0400365412404197,0.0321567529604964,1.5023175057437348,170.94912719726562,0.0397354435189212,0.0400584116704512,1.2515587953811833
2026-04-10,50.5927734375,677.7140502929688,19.229999542236328,85.17522430419922,78.39234924316406,27.440000534057617,51.05116676529884,51.11095868685646,50.46322617481564,35427500.0,-0.0109098589211135,0.0178427654310224,0.02503534366907,0.0350662804631258,0.045074241716726,0.0136850904982161,0.0147670597901392,0.0111179477767061,1.2309006610003894,0.1680486638861871,-0.3074168804953716,0.0031217461641344,0.0203589059569591,0.0279487223437837,-0.0091105041888466,-0.0277226614863519,-0.0288530488043811,0.0049454187248509,0.0022043963799109,-0.0010133575054668,-8.913206164798001e-05,-1.9629143279594757e-05,-0.0951955472673048,0.0031217461641344,0.0203589059569591,0.0128028662599611,-0.0089790960098178,65.8552128791944,0.0193978776918797,-0.347136315332529,0.3665341930244087,0.0720146277414738,0.8880978520657934,0.0552929009004393,0.5564583538446543,-0.016857447398121,-0.7972075979569189,0.0023841000000465,-0.0006617754265585,0.0360306705625972,0.0229042914627675,0.0058701205749138,19.229999542236328,-0.0133401863486486,-0.1943863064039208,-0.2306461557592842,-1.8759416145062071,-0.9319220179837272,-0.2540729623720372,-0.0024221722901059,-0.0034567214017338,-0.0015456068036033,-0.0091630110878977,-0.0034567214017338,0.0180918391379854,0.0050276608891097,-0.0133045285505267,-0.0150753792926296,-0.0150753792926296,1.3185250423586827,-1.91739364029807,0.0746520946638619,-0.0050379241384891,0.5939846222982677,0.0268357257758171,-0.0172918020346655,0.0264176477679092,-0.0106129357034924,0.0285908958323222,1.0972568960304905,1.2910521931521126,-0.0109953268935272,62.50432968139648,0.0431606469439942,0.0884641356181259,0.6310202338082312,68.53916931152344,0.0445455553857969,0.0926628716771846,0.6187879864535138,55.69356918334961,0.0130482286322046,0.0180541939608347,0.4469185958029397,169.552734375,0.0231116556179071,0.057834320976583,0.6306887612134734
2026-04-13,51.47966766357422,684.3369750976562,19.1200008392334,85.4312744140625,78.68647003173828,27.3799991607666,50.32371708651351,51.48963108345891,50.243994521911546,33635900.0,0.0175300574729284,0.0089843521318742,0.0356856076074325,0.0805270568416063,0.0620893726574369,0.0148264556462923,0.0112720328319911,0.0116239588624641,1.2755081591575002,-0.050570884200127,-0.3333450930477493,0.0135771302645533,0.0302740060196171,0.0427805791418067,0.008986199121882,-0.010667162555849,-0.0119098979828256,0.00701272604426,0.0030119037161788,-0.0006991169271531,-1.1660899951456876e-05,8.376917401767145e-05,-0.0793342732091391,0.0135771302645533,0.0302740060196171,0.0241966706096035,0.0229702940081605,68.18872266973533,0.1467167113812237,-0.2483657099897784,0.3950824213710022,0.0810795120570769,1.0276373532155791,0.0538990788202498,0.7518991151932696,0.0145352734289703,1.1823497610477447,0.0023474776086029,0.0097724472464817,0.041233476297918,0.0387802066761975,0.0157595753883981,19.1200008392334,-0.0057201614987734,-0.2089366661613547,-0.2224955525383349,-1.6621762895053522,-0.6429099861600555,-0.091254752507021,0.0030061571537376,0.0011540724236771,0.0064318209987033,-0.0060700071273536,0.0011540724236771,0.0245079033960389,0.0070263215862471,-0.0165230240409509,-0.0161696286084476,-0.0161696286084476,1.6144834916287365,-1.9855937732170013,0.0752256118504015,0.0015040646273078,0.6025857394338525,0.0388691293052885,-0.0013825783475339,0.0624560777405629,-0.0053281697302037,0.0344917292302058,1.0293066837879208,1.405110659111601,-0.0055478686904855,63.031497955322266,0.0410711169160764,0.102390290565427,0.5602170556611151,68.9865493774414,0.0412664746858335,0.1058943861783214,0.536213601077329,56.70980072021485,0.0211696745427085,0.0325146102000772,0.6497977062236706,172.78439331054688,0.0362504703741175,0.073937187428988,0.8487916517344322
2026-04-14,51.599246978759766,692.675537109375,18.36000061035156,85.88428497314453,78.92176055908203,27.31999969482422,51.33018902910805,51.728794243713786,51.2604336867592,36498400.0,0.0023228455157677,0.0087667270669342,0.0380913452768088,0.0707195288288298,0.0557032256141025,0.0145817793322447,0.0113135160562552,0.0115571790637781,1.2617073760013573,0.0851025243861469,-0.2699393553041881,0.0084131438531567,0.0256714556771588,0.0423286189020366,0.0120916072009655,-0.0082809228057524,-0.0096718061734306,0.0074767564203764,0.0027103554717836,-0.0007280231529768,-8.918012310444593e-05,5.8547479299026616e-05,-0.077195708954142,0.0084131438531567,0.0256714556771588,0.0090768874427059,0.0052417096983442,68.71255752116033,0.2543350397123873,-0.1478255600493453,0.4021605997617327,0.0896593015839157,0.9721051598022944,0.0311667238653963,0.7699399490781144,-0.0005993968398769,0.1592977992290324,0.000110910606814,0.0121848772098407,0.0534572565656843,0.0408450761062284,0.0280323418743313,18.36000061035156,-0.039748964201003,-0.2878200108092951,-0.2455001075460402,-1.6731758799615437,-1.105397242319551,-0.0579784081086098,0.0053026314097388,0.0065790079607821,0.0039956386890203,-0.0007760973840962,0.0065790079607821,0.0263979820574409,0.0097841686448587,-0.0235882722734083,-0.0154955064928209,-0.0154955064928209,1.734932602806925,-1.9818783479748108,0.074492665345293,-0.00894555777782,0.6007996340063205,0.0331691006622743,-0.0256277142758285,0.0612001618660444,-0.0145861744205637,0.0313063724425042,1.1040432913620235,1.5071547591649892,-0.0153659112888755,63.01160430908203,0.0393764790940032,0.0955998815661915,0.5189246418543115,68.88713073730469,0.0380524125314849,0.0982101307780198,0.4792532874201384,56.59024429321289,0.0195656239323536,0.0238705621821453,0.5637758331327581,175.1981658935547,0.0493457552390805,0.0784873844598939,1.0324694899278868
2026-04-15,51.987884521484375,698.1414184570312,18.170000076293945,85.51005554199219,78.8825454711914,27.290000915527344,51.88823511938747,52.147329647049055,51.63910781276418,33804700.0,0.0075318452396133,0.0275753035304109,0.0189452333961448,0.0567145273675664,0.0580743596207447,0.0102785329827991,0.0102160560027097,0.0115938194414729,0.88655271441252,-0.0738032352103106,-0.3147953823629745,0.0121841965509164,0.027696735566796,0.0471613042831557,0.0203765383248599,-0.0007942842493949,-0.0022933860405346,0.0037536014711527,0.0028225307080885,-0.0006244062894811,-1.7173831099442017e-05,8.16052260750824e-05,-0.0702452898475334,0.0121841965509164,0.027696735566796,0.0097757744705855,0.00192046235274,70.18542333914914,0.3667554138676863,-0.0449093652659389,0.4116647791336252,0.0995749091689576,0.9736263851683064,0.0408058089162508,0.7985897565692932,-0.0016599226038569,0.7327742703597302,0.0005576927469247,0.0078909692270439,0.0353988236750957,0.0463059975708293,0.0358847510105133,18.170000076293945,-0.0103486126220765,-0.1364068780584206,-0.2468081629065153,-1.5636808435311411,-1.222491821540295,-0.0551221784282534,-0.0043573679546772,-0.0010354209881625,-0.003122542655345,-0.0051303411650578,-0.0010354209881625,0.0162170434200066,0.0033669435721801,-0.0176385802378226,-0.0087177539096315,-0.0087177539096315,1.4940343930040705,-1.8398697331227707,0.0744661226895594,-0.0098442095231159,0.6079739299894878,0.0423548667888116,-0.018167644340431,0.0508121671767956,-0.015891065261741,0.0200013642166092,1.3430064902232406,2.102690401847142,-0.0164535902789508,63.01160430908203,0.0103668007431325,0.0944707676018214,0.1351551214735592,68.76782989501953,0.006987943677279,0.0964809231836365,0.0873241169492452,57.16810607910156,0.0070200489792737,0.0289740886081015,0.1911711600696674,178.9385223388672,0.0397588508041188,0.0874703625780626,0.7526929955430082
2026-04-16,51.84837341308594,699.8569946289062,17.940000534057617,84.96842193603516,78.77469635009766,27.3700008392334,51.908165334682685,52.22704798043669,51.73875679084907,25432000.0,-0.002683531166589,0.0071621625827356,0.013637155852155,0.0523866606974532,0.0679486695958815,0.0106959486294571,0.0104805427848366,0.0111493175703845,0.9593365336127628,-0.2476785772392596,-0.4717605741093514,0.0067334662011881,0.0197361508279838,0.0408929893137639,0.0179362838110377,-0.0034836051725271,-0.0049973692961747,0.0027090013331263,0.0032869838603419,-0.00028518044219,7.980478435041352e-06,2.6946154007210636e-05,-0.0727403155895105,0.0067334662011881,0.0197361508279838,0.0094176761476644,-0.0011518789233106,71.72011629269599,0.4395254144434162,0.051977590675932,0.3875478237674841,0.104412629263186,0.8916479223091643,0.0424107632470238,0.6587678618743265,-0.0050709186941675,-0.2508922778767091,-0.0035270306576228,0.0024573476469376,0.0319895923146569,0.0637199045640262,0.0377666510599596,17.940000534057617,-0.0126582026015731,-0.0795279248467442,-0.24515598338104,-1.441941040968062,-1.0785424127087893,-0.0617154944237487,-0.0063341510249755,-0.0048442552242414,-0.0038554268594559,-0.0115431066347273,-0.0048442552242414,0.012347113398605,0.0008719327982635,-0.012982283048891,-0.0040028640769758,-0.0040028640769758,1.202349181718226,-1.2863458421925902,0.0740842397961288,-0.0151140858972934,0.610207559840499,0.0425177900039503,-0.0172365061905525,0.0521426751543405,-0.0177835480116995,0.0185713755594718,1.3497374214358182,2.0173042754796207,-0.0183524364625018,62.77288818359375,-0.0077043772952307,0.1030180620949112,-0.1015365227497548,68.4298095703125,-0.0146025987055581,0.1055533296737247,-0.1848458849895616,57.44707107543945,0.0135349275176115,0.0520136518485225,0.3393011453190877,176.6344757080078,0.0332575462885027,0.0839812436938591,0.5978352261868314
2026-04-17,52.246978759765625,708.3152465820312,17.479999542236328,85.74641418457031,79.0688247680664,27.36000061035156,52.18718683801004,52.79505807102501,52.11743149665236,45183400.0,0.0076879045655671,0.0125531246855694,0.0326964744146542,0.0585503855574622,0.0757196069982795,0.0075153408968199,0.0104364498124934,0.0111669947503427,0.672995769393871,0.7766357345077068,-0.0484761548862326,0.0079978594538889,0.0217683477179333,0.0450374438066309,0.0260152064399432,0.0041229082365792,0.0026144320657637,0.0064346635480374,0.0036494919744501,-0.0002387925492534,5.433581476574809e-05,3.762745049910002e-05,-0.0656116316282649,0.0079978594538889,0.0217683477179333,0.0129696795959898,0.0011457203458998,88.3720516164642,0.5233276885390978,0.1462476102485652,0.3770800782905326,0.1098763289079173,0.9098921419587548,0.0236316571022188,0.8384383676224769,0.0035035296703772,1.0229613863369464,0.0010065919229036,0.012085686101644,0.045153551524915,0.0792352361694888,0.0496203649205282,17.479999542236328,-0.0256410801631814,-0.0910036423119168,-0.254186695302083,-1.3930554060531783,-1.2157922218657786,-0.0479303398072372,0.0091562515909833,0.0067060566618659,-0.0008241301026722,-0.0026307942719447,0.0067060566618659,0.013700402821265,0.0086293564542121,-0.0179468768501829,-0.0029154490579095,-0.0029154490579095,1.4344629710090686,-1.228567566339594,0.0737623240666962,-0.0192365204691996,0.609319692918042,0.0371596094692978,-0.022405337818812,0.0551463207276909,-0.0119188965985769,0.0258172855728811,1.371506187873841,1.8755593585620127,-0.0124570771102607,64.21514129638672,0.027371089710277,0.1207656321728498,0.3622293243069033,69.96085357666016,0.0207426538637329,0.1200931995193446,0.2649124281476788,58.14448547363281,0.0440071686232661,0.0790841755189608,0.9896984643226449,178.57945251464844,0.053238410886869,0.0943096079539482,0.9060730487862309
