date,news_count,negative_news_count,positive_news_count,negative_news_ratio,positive_news_ratio,category_FOMC,category_UCSB,category_FDA,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_emb_0,body_emb_1,body_emb_2,body_emb_3,body_emb_4,body_emb_5,body_emb_6,body_emb_7,body_emb_8,body_emb_9,body_emb_10,body_emb_11,body_emb_12,body_emb_13,body_emb_14,body_emb_15,body_emb_16,body_emb_17,body_emb_18,body_emb_19,body_emb_20,body_emb_21,body_emb_22,body_emb_23,body_emb_24,body_emb_25,body_emb_26,body_emb_27,body_emb_28,body_emb_29
2017-09-20,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.2972705008181154,0.236876579765157,0.4658529197710179,0.0603939210529584,-0.6033999919891357,-0.021628588438034058,0.0043621063232421875,-0.259319931268692,0.027134060859680176,-0.0334896594285965,0.06738303601741791,0.02244136482477188,-0.02771473303437233,-0.015526417642831802,0.051729071885347366,0.028356514871120453,-0.026295654475688934,-0.09175968170166016,0.0003728121519088745,-0.014532342553138733,-0.04125408083200455,-0.05944109708070755,0.16049662232398987,-0.07857222110033035,-0.0038506314158439636,0.05023031681776047,-0.024183347821235657,0.0737384632229805,0.03346070274710655,0.07837314158678055,-0.024930037558078766,-0.029342664405703545,-0.0045659225434064865,-0.10400642454624176
2017-10-11,1,1.0,0.0,0.9999999989999999,0.0,1.0,0.0,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.0315414444297926,0.955213880888089,0.0132447084910762,-0.9236724364582964,-0.6428033709526062,-0.09291045367717743,0.07536214590072632,-0.44695615768432617,0.004697486758232117,0.05552972853183746,-0.022614464163780212,0.03814905136823654,0.018923413008451462,0.02883930131793022,-0.09547430276870728,0.0689435675740242,0.031113244593143463,0.0465540885925293,-0.011407934129238129,0.023394815623760223,-0.07259809225797653,0.000515298917889595,-0.001666535623371601,0.06892714649438858,0.05709930881857872,-0.06445331871509552,-0.061903685331344604,-0.10623887181282043,0.07007944583892822,0.043935470283031464,0.011504791676998138,0.02564113959670067,0.05573669448494911,-0.013243645429611206
2017-11-01,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.3342963101243716,0.2506079011173608,0.4150958083236266,0.0836884090070108,-0.6584504842758179,-0.055289268493652344,0.047155290842056274,-0.25632762908935547,-0.01897348463535309,-0.08371478319168091,0.05813029035925865,-0.023208647966384888,0.03428497165441513,0.07298948615789413,0.07803302258253098,-0.005016417242586613,-0.07493585348129272,-0.06629302352666855,-0.012056633830070496,0.02261720597743988,-0.06318638473749161,-0.008021388202905655,0.024871699512004852,-0.1221451461315155,-0.07253643125295639,0.12350723892450333,0.004362441599369049,0.12546738982200623,0.011024321429431438,0.07756801694631577,-0.019603975117206573,-0.05069746449589729,0.04649703577160835,-0.11702146381139755
2017-11-22,1,0.0,1.0,0.0,0.9999999989999999,1.0,0.0,0.0,0.027175897732377,0.0513251759111881,0.9214988946914672,-0.024149278178811,0.656492292881012,0.0762337148189544,0.2672740221023559,0.5802585780620575,-0.6374661326408386,-0.06330369412899017,0.04947224259376526,-0.4012315273284912,-0.0028071850538253784,0.06277292966842651,-0.0341668576002121,0.018358809873461723,-0.06280960142612457,-0.0014233402907848358,-0.00514531135559082,0.001536017283797264,0.07889298349618912,0.0367404967546463,-0.07413188368082047,-0.06228458881378174,0.10079748928546906,-0.01618669368326664,-0.005481523461639881,0.11820278316736221,-0.07088921219110489,-0.08256934583187103,-0.0826277807354927,-0.12658533453941345,-0.104139544069767,-0.007901474833488464,0.040819622576236725,0.04421137645840645,0.0491330549120903,-0.030055943876504898
2017-12-13,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0257567819207906,0.074908398091793,0.8993348479270935,-0.0491516161710023,0.2837488749408049,0.2941445227208912,0.4221066071421499,-0.0103956477800863,-0.5929973125457764,0.03347768634557724,0.04580575227737427,-0.3111984133720398,0.04301328957080841,0.06215393543243408,0.029583632946014404,0.022391267120838165,-0.022581305354833603,0.0790204107761383,0.027108967304229736,0.06561611592769623,-0.0521567240357399,-0.09925010800361633,0.010390505194664001,-0.054764218628406525,0.029990173876285553,-0.03834657371044159,0.02988421730697155,-0.09969270974397659,-0.09026575833559036,0.09195155650377274,0.042975492775440216,0.08684398978948593,-0.026670506224036217,0.017560668289661407,-0.039337560534477234,-0.06631338596343994,0.002190246246755123,-0.06904466450214386
2018-01-03,2,0.0,2.0,0.0,0.9999999995,0.5,0.0,0.5,0.4357928289100528,0.03024808177724475,0.5339591726660728,0.405544747132808,0.6273590116671897,0.03365596535436495,0.33898502536215647,0.5937030463128247,-0.2842446118593216,0.054649628698825836,0.03829987347126007,-0.19755363836884499,0.07187298685312271,0.17137258499860764,-0.08389024809002876,0.016237834934145212,0.01778223179280758,-0.0433046817779541,-0.10452309995889664,0.07971607148647308,-0.039706792682409286,0.015727050602436066,0.021253466606140137,-0.0021854471415281296,0.042742036283016205,0.0017215833067893982,-0.013054698705673218,0.012425048276782036,-0.004281770437955856,-0.053872376680374146,-0.012002166360616684,-0.07628066837787628,0.054532987996935844,0.04711472615599632,-0.020420826971530914,-0.026364773511886597,0.06294736638665199,-0.028496772050857544
2018-01-04,3,1.0,2.0,0.3333333332222222,0.6666666664444444,0.0,0.0,1.0,0.2768108025193214,0.3327141655609011,0.39047500118613243,-0.05590336304157976,0.5294333861502125,0.30043193675012264,0.17013467931002124,0.22900144940008985,0.09898877143859863,0.03287093838055929,0.13955377787351608,0.009316347539424896,-0.09202516575654347,0.06576667726039886,-0.04238846649726232,0.07728362921625376,-0.0804740438858668,-0.10914990181724231,-0.037013497203588486,-0.05004753110309442,-0.01850546399752299,-0.08765436212221782,-0.04603119442860285,-0.0751724715034167,-0.0104845662911733,0.01330992579460144,0.06560582450280587,-0.0207864244778951,0.062348246574401855,0.0370908056696256,-0.054585436979929604,0.039276896665493645,-0.04216675087809563,0.023574911057949066,0.03696523606777191,-0.012690475831429163,0.019748414556185406,-0.06118847926457723
2018-01-11,2,1.0,0.0,0.49999999975,0.0,0.0,0.0,1.0,0.10029208939522505,0.47950440272688866,0.4202034715563059,-0.3792123133316636,0.05217353144328115,0.41672245958825793,0.5311040461522436,-0.36454892814497686,0.2079618275165558,0.07836095243692398,0.08102802187204361,-0.053815823048353195,0.10845830291509628,-0.08006203919649124,0.05481458455324173,0.10964213870465755,-0.017317496240139008,0.11853520572185516,0.014872319996356964,-0.02631276845932007,-0.0024229586124420166,0.03870045393705368,0.04878680780529976,0.0067871250212192535,-0.07089266180992126,-0.07773856073617935,-0.09488203935325146,0.045702314004302025,0.06010224111378193,-0.044554656371474266,-0.07943472266197205,0.0030527878552675247,0.053280677646398544,-0.0662319753319025,-0.03750157356262207,0.0014917273074388504,-0.011041473597288132,0.04252541810274124
2018-01-12,2,1.0,1.0,0.49999999975,0.49999999975,0.0,0.0,1.0,0.14196512848138804,0.1836895514279604,0.6743453145027161,-0.041724422946572304,0.23498285047431455,0.1832890701325078,0.581728082813747,0.0516937803418068,0.0943521112203598,0.2056107595562935,-0.07717134058475494,-0.08348508179187775,0.03632286936044693,0.032248079776763916,-0.01745871640741825,-0.1774374470114708,0.10356392152607441,-0.01825008913874626,-0.11496252566576004,0.033606559969484806,0.11973470821976662,-0.043051622807979584,0.06628445908427238,-0.010986588895320892,0.09659046679735184,0.004813529551029205,0.037829156033694744,-0.002301819622516632,0.04680463671684265,-0.07272735983133316,-0.007902562618255615,0.06040641665458679,-0.010090140858665109,0.03500724583864212,0.04944043233990669,-0.03939464129507542,-0.0194589220918715,0.03184283711016178
2018-01-16,5,0.0,4.0,0.0,0.79999999984,0.0,0.0,1.0,0.4934131756424904,0.04860553387552496,0.4579812794923782,0.4448076417669654,0.3319715464958359,0.08739155364313779,0.5806369040274677,0.24457999285269807,0.1461738646030426,0.10412517786026002,0.022324493527412413,-0.024499230086803436,0.09869845807552338,0.07919964790344239,-0.131424380838871,0.09675587136298418,-0.06154933199286461,-0.06005741208791733,-0.034108112752437594,0.061172640323638915,-0.0349846675992012,-0.010550557076931,0.04556254297494888,-0.08751178085803986,0.038706836104393,-0.012807026505470276,-0.017965736240148543,-0.002428698819130659,0.006810979545116424,0.029922963678836824,0.03060435950756073,0.0009986594319343566,-0.001500680111348629,-0.0069260790944099425,0.005989547818899155,0.020063860341906548,0.07430011425167322,-0.04010196179151535
2018-01-18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3039860427379608,0.0105925872921943,0.6854214072227478,0.2933934554457664,0.0804013080910436,0.0298916325825043,0.8897070250243506,0.0505096755085392,0.16344937682151794,0.037227533757686615,0.42150911688804626,-0.03236933797597885,-0.11743808537721634,0.019801408052444458,-0.020803555846214294,0.0401066429913044,-0.1125575453042984,0.03368721902370453,0.00280626118183136,0.017111994326114655,0.07983321696519852,-0.00662318617105484,0.02864069491624832,0.039570022374391556,-0.01538897305727005,-0.13927701115608215,0.01042928360402584,-0.13703733682632446,0.17875951528549194,0.05127093940973282,-0.0049703046679496765,0.04562642425298691,0.08604013919830322,-0.08029503375291824,-0.061345718801021576,-0.008083246648311615,0.0662548840045929,-0.061236076056957245
2018-01-24,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0200009457767009,0.6441587209701538,0.3358403146266937,-0.6241577751934528,0.152956881566619,0.1631490587589731,0.6838940721917822,-0.0101921771923541,0.13347452878952026,0.1718076765537262,0.2368021011352539,0.019390324130654335,0.34508174657821655,0.09355194866657257,0.11448194831609726,0.10386059433221817,0.06496503949165344,0.13489115238189697,0.17796590924263,-0.12153412401676178,0.032500363886356354,-0.07043614238500595,-0.027048297226428986,0.05768074840307236,-0.11173758655786514,-0.003201110288500786,0.037166643887758255,-0.04675464332103729,0.05926601216197014,-0.05156521871685982,-0.14003348350524902,-0.07344686985015869,0.024309953674674034,0.051829732954502106,-0.0009369924664497375,0.08498559892177582,-0.002660018391907215,-0.0623001903295517
2018-01-26,2,0.0,1.0,0.0,0.49999999975,0.0,0.0,1.0,0.8578908145427704,0.0257218480110168,0.11638730391860005,0.8321689665317535,0.3898211280308124,0.14244705587630502,0.46773178900488027,0.24737407215450735,0.06812326610088348,0.2531123459339142,-0.07204025983810425,-0.04037526249885559,-0.038800403475761414,-0.006796389818191528,-0.027361448854207993,-0.11064115352928638,0.10112347267568111,-0.011682212352752686,0.13433047011494637,0.06504006288014352,0.08574650809168816,0.006844848394393921,-0.020897522568702698,0.02002682536840439,-0.026449374854564667,0.02657051384449005,-0.07085378095507622,0.07433398999273777,-0.0641801655292511,0.045334771275520325,-0.059530697762966156,0.10828030481934547,-0.0782154630869627,-0.06755294650793076,0.13121377676725388,0.04394896887242794,-0.0451533067971468,-0.035138919949531555
2018-01-30,2,0.0,2.0,0.0,0.9999999995,0.0,0.0,1.0,0.8429082334041595,0.01311496365815395,0.1439767815172672,0.8297932697460055,0.5841904068541415,0.0129579912957884,0.40285160654347457,0.5712324155583529,0.011746183037757874,0.04572593420743942,0.25205133855342865,0.08265329338610172,0.03598588705062866,0.20399123430252075,-0.049662996083498,0.08493614429607987,-0.08182255923748016,-0.012122543528676033,0.12083638831973076,0.020767759531736374,0.013001739978790283,-0.06636201590299606,-0.0017516892403364182,0.030365491285920143,0.028733044862747192,0.04506025090813637,0.030053671449422836,0.08049285691231489,0.015413811430335045,-0.06541253998875618,-0.11317909881472588,0.0008879043161869049,-0.0047416724264621735,0.009203553199768066,-0.07426544278860092,0.00611271895468235,0.003332249354571104,0.01216568611562252
2018-01-31,1,0.0,1.0,0.0,0.9999999989999999,1.0,0.0,0.0,0.0257567856460809,0.074908398091793,0.8993348479270935,-0.049151612445712,0.3870141709848754,0.0503628099296874,0.5626230591901373,0.336651361055188,-0.6288337707519531,0.02086128294467926,0.024183228611946106,-0.34466904401779175,0.048317983746528625,-0.03406746685504913,-0.033672139048576355,-0.016666825860738754,-0.06422640383243561,0.06512738764286041,0.02094782143831253,-0.018794188275933266,-0.05760394036769867,-0.10920296609401703,0.036219820380210876,-0.045908279716968536,0.007968880236148834,0.03207939490675926,0.03882452845573425,-0.08179190754890442,-0.05825936794281006,0.03356681019067764,0.005592241883277893,0.09396032243967056,0.011113434098660946,0.004857182502746582,-0.034620195627212524,-0.039755187928676605,-0.037772733718156815,-0.0062226802110672
2018-02-01,1,1.0,0.0,0.9999999989999999,0.0,0.0,0.0,1.0,0.8454464673995972,0.0171116646379232,0.1374418586492538,0.8283348027616739,0.1887558951074049,0.5158697956831727,0.2953743586276668,-0.3271139005757677,0.08503067493438721,-0.18229515850543976,0.09877051413059235,0.0548081174492836,0.09673263132572174,0.08727101981639862,0.04381830245256424,0.2013912945985794,-0.08134005963802338,-0.09794199466705322,-0.1387784332036972,0.053637877106666565,-0.06264972686767578,-0.10030707716941833,-0.008788004517555237,-0.12918278574943542,-0.06267151981592178,-0.06620162725448608,0.016218135133385658,-0.10065086930990219,0.006151914596557617,0.06821054965257645,-0.03440563753247261,0.03322409838438034,-0.036928337067365646,0.0021176114678382874,0.07130018621683121,-0.030182473361492157,0.16898153722286224,-0.13669002056121826
2018-02-02,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0502526424825191,0.0239516738802194,0.9257956743240356,0.0263009686022996,0.0992792022156239,0.1118129887089853,0.7889078254459285,-0.0125337864933613,0.05181318521499634,0.1562824547290802,0.12006622552871704,-0.02908342331647873,-0.09036843478679657,-0.26640045642852783,-0.024942129850387573,-0.1454371213912964,0.029742147773504257,-0.08884218335151672,0.11589448899030685,0.1393403857946396,0.12887230515480042,0.00878894329071045,0.09727174788713455,0.12062863260507584,-0.16343918442726135,-0.08148109912872314,-0.107752725481987,0.06369645148515701,0.06100764870643616,0.1755349040031433,-0.010401874780654907,0.05686519294977188,-0.12273992598056793,-0.047873713076114655,0.10919264703989029,0.10451553761959076,-0.08679164946079254,-0.030674178153276443
2018-02-06,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5331422686576843,0.0288539049215614,0.4380038697272539,0.5042883637361228,0.12634678557515142,0.08587563224136824,0.7877775728702545,0.0404711533337831,-0.08735325932502747,0.11517613381147385,0.06026986241340637,0.03078010305762291,0.06502897292375565,0.032863467931747437,0.08571697771549225,0.11819983646273613,0.09323425963521004,0.030847959220409393,0.23817742615938187,0.019326940178871155,-0.023678768426179886,-0.026755305007100105,0.016033653169870377,0.05722152814269066,0.04468298330903053,-0.07295596972107887,-0.053298233076930046,0.0424759853631258,-0.04654403403401375,0.06154113635420799,0.0016624294221401215,-0.038954151794314384,-0.04438670724630356,0.007752586156129837,0.05547425337135792,-0.03999161906540394,0.09805399924516678,0.02727552130818367
2018-02-08,2,0.0,2.0,0.0,0.9999999995,0.0,0.0,1.0,0.6822231113910674,0.00878300424665205,0.3089939169585704,0.6734401071444154,0.7224156739251737,0.010241453591447802,0.2673428878911168,0.7121742203337258,0.07882800698280334,0.027625948190689087,-0.09539929777383804,0.00121343694627285,-0.05549796298146248,-0.10892244428396225,-0.0913010761141777,0.11712343990802765,0.13324245810508728,-0.1591179370880127,-0.017274964600801468,0.054985903203487396,-0.0003147423267364502,-0.06854410097002983,0.10870503634214401,0.006502937525510788,-0.012159273028373718,-0.11657391488552094,-0.058831602334976196,-0.11157046258449554,-0.05453579127788544,-0.030433282256126404,-0.011485245078802109,0.12636807933449745,-0.23596200346946716,-0.10725410655140877,-0.024304009974002838,-0.02703576534986496,-0.019730405882000923,0.13910776004195213
2018-02-13,2,0.0,1.0,0.0,0.49999999975,0.0,0.0,1.0,0.40228547900915146,0.01294570881873365,0.5847688615322113,0.3893397701904177,0.40693829778167934,0.015468422091669449,0.5775932885540856,0.39146987569000985,0.0964464396238327,0.0889742523431778,0.10808885097503662,0.03800889477133751,0.12397728860378265,-0.09181810170412064,-0.33028319478034973,0.00601600669324398,-0.030257126316428185,-0.024807583540678024,0.06652709096670151,0.037869942374527454,-0.11534782871603966,-0.048112377524375916,0.0007822178304195404,0.10645175352692604,0.017259905114769936,-0.07715808041393757,0.09215062484145164,-0.02470655646175146,-0.04361267387866974,0.06931030005216599,0.021815262734889984,-0.06258514150977135,0.04858400858938694,0.012180846184492111,0.08398697525262833,-0.09582041297107935,0.0001846402883529663,0.11365225911140442
2018-02-14,2,0.0,2.0,0.0,0.9999999995,0.0,0.0,1.0,0.42778522521257395,0.01001008553430435,0.5622047483921051,0.41777513967826957,0.5523108660832219,0.01938744385608995,0.4283016778443051,0.532923422227132,0.036898866295814514,0.18669763952493668,-0.25751473754644394,-0.013079934753477573,-0.030119873583316803,-0.09313596040010452,-0.012131385505199432,0.012066792696714401,0.15704447776079178,0.1493080109357834,0.06557833030819893,0.056126751471310854,0.04129742085933685,0.02922757714986801,0.0314943790435791,0.06885730009526014,0.04425189644098282,-0.026619485579431057,-0.07490130141377449,-0.01610076241195202,0.0657009407877922,0.05816682055592537,-0.08974102512001991,0.04974349960684776,-0.008265464566648006,0.003183700144290924,-0.017853248864412308,-0.102622389793396,-0.04122960660606623,-0.00775127112865448
2018-02-15,3,0.0,2.0,0.0,0.6666666664444444,0.0,0.0,1.0,0.4879734714825948,0.014632329655190264,0.49739421407381695,0.4733411418274045,0.5863045893186037,0.06734762115273793,0.3463477711265644,0.5189569681658658,0.07639591892560323,0.06815956036249797,-0.122529998421669,-0.006403709451357524,0.0065061549345652265,-0.035239179929097496,-0.07256687929232915,0.011411624339719614,-0.09687179078658421,-0.10388690481583278,0.07167000820239385,0.03859280236065388,-0.08035018915931384,0.10273727774620056,0.018310221532980602,0.020626235753297806,-0.029302117725213368,0.038449558118979134,0.03730725310742855,-0.01547179309030374,0.05021335929632187,0.006108507513999939,0.006297531227270762,-0.01999940847357114,-0.008893142764767012,-0.03239068016409874,-0.00640450914700826,-0.08922931303580602,0.004962404568990071,-0.01646160085995992
2018-02-16,1,0.0,1.0,0.0,0.9999999989999999,0.0,0.0,1.0,0.9268573522567748,0.0126202823594212,0.0605223812162876,0.9142370698973536,0.8741515613072282,0.0205420160427412,0.1053064280931163,0.853609545264487,0.0739511251449585,0.25730574131011963,-0.3786455988883972,-0.035806410014629364,0.017005786299705505,0.041260018944740295,0.03887160122394562,-0.18442372977733612,0.22771459817886353,-0.10081107914447784,-0.1004815548658371,0.2395952194929123,0.11514303833246231,-0.07129867374897003,-0.001670338213443756,0.08640895783901215,0.08095767349004745,-0.14673349261283875,0.06753326952457428,0.03789155185222626,-0.0600738450884819,0.09263574331998825,-0.04992995783686638,-0.027167223393917084,0.022958453744649887,0.03740853816270828,-0.0060587674379348755,-0.06694267690181732,0.017698293551802635,-0.027703573927283287
