Date,target_price,SPY_price,VIX_price,TLT_price,HYG_price,UUP_price,target_open,target_high,target_low,target_volume,ret_1,ret_3,ret_5,ret_10,ret_20,vol_5,vol_10,vol_20,vol_shock,vol_chg_1,vol_to_ma20,price_to_ma_5,price_to_ma_10,price_to_ma_20,price_to_ma_60,price_to_ma_120,price_to_ma_200,slope_5,slope_20,slope_60,slope_120,slope_200,drawdown,dist_to_ma5,dist_10,intraday_range,close_open,rsi_14,macd,macd_signal,macd_hist,bb_width,bb_pos,bb_width_5,bb_pos_5,ret_accel,vol_breakout,bb_high_dist,spy_ret_1,spy_ret_5,spy_ret_20,spy_to_ma_60,vix_level,vix_ret_1,vix_ret_5,vix_to_ma_20,vix_z_score,vix_z_score_5,vix_speed,tlt_ret_1,tlt_ret_5,tlt_ret_20,tlt_to_ma_60,tlt_shock_5,hyg_ret,hyg_ret_5,uup_ret,uup_ret_5,uup_shock_5,hyg_z_score,uup_z_score,target_spy_ratio,target_spy_ratio_20,target_tlt_ratio,target_tlt_ratio_20,target_spy_rel_ret,target_tlt_rel_ret,target_spy_rel_ret_5,target_tlt_rel_ret_5,vol_ratio,vol_ratio_5,rel_strength_5,uso_price,uso_ret_5,uso_ret_20,uso_shock_5,xop_price,xop_ret_5,xop_ret_20,xop_shock_5,oih_price,oih_ret_5,oih_ret_20,oih_shock_5,xlb_price,xlb_ret_5,xlb_ret_20,xlb_shock_5
2026-04-06,59.252685546875,657.23681640625,24.170000076293945,85.33279418945312,78.137451171875,27.82999992370605,58.686767106752185,59.26261227942818,58.468341116745606,25474200.0,0.0072573956989709,-0.0257916525991633,-0.0460358038987722,0.0128128579146054,0.0618691306259322,0.0177773776015385,0.0175707931246209,0.0142926191082552,1.2438151624327085,-0.5782452132018775,-0.579035525642499,-0.0090329145234797,-0.0155713614961227,0.011430745393729,0.101961031501724,0.2152216464104464,0.2811502638874372,-0.0094258277060687,0.003001534303031,0.0047660366422497,0.002932572395546,0.0016446766051055,-0.0460358038987723,-0.0090329145234797,-0.0155713614961227,0.0134048128848814,0.0096430331405613,60.63654417334639,1.474294971258843,1.741817660006115,-0.2675226887472723,0.1381566714375372,0.5827375563900802,0.0872597927602935,0.396482512303306,0.0158546132320254,0.4082376744984718,-0.0537642015457921,0.0047268450837638,0.0391742708016176,-0.0173271862486357,-0.0262128783571289,24.170000076293945,0.0125680446800595,-0.2215780782549842,-0.0637407823428229,-0.7466312070336644,-0.5422702813450223,-0.0427722742061803,-0.0016131664085766,0.0158363347446082,-0.0165473599947665,-0.0073564172651915,0.0158363347446082,0.0147814440714153,0.0173596076240143,0.005419061303342,-0.0003592036216604,-0.0003592036216604,1.3834986593146643,0.8005492207919712,0.0901542397926926,0.0083728977022738,0.6943717958575703,0.0101793317064642,-0.0031110432049404,-0.0007641302888367,-0.0819978680136671,-0.0609075857273166,1.2897192653487537,1.4124906380429478,-0.0852100747003898,138.94000244140625,0.11867959625882,0.2773743378639981,1.4874626192495004,178.1866455078125,-0.0484642262283708,0.0953489475865281,-1.0028163021942158,399.5899963378906,-0.0399087346995998,0.0703399424373372,-1.5106767372837897,50.03292465209961,0.0267839367776026,0.0116994880577272,0.8334036310823804
2026-04-07,59.729248046875,657.5260009765625,25.780000686645508,85.32294464111328,78.15705871582031,27.75,59.381755597908416,60.33488098997417,59.36189834548409,38811700.0,0.0080428843958977,0.0201797686804474,-0.0290509622139055,0.0088881746722009,0.0751610561689291,0.0193712471998796,0.0173515718046816,0.0142188451924456,1.3623642127988929,0.5235689442651781,-0.3310301047397914,0.0049445513892356,-0.008520511027777,0.015945014562656,0.1060884216978779,0.2213453184546461,0.2890345302677397,-0.0058962592651056,0.0036235235024901,0.0043832188655259,0.0028866625185895,0.0017175470158521,-0.0383631801517045,0.0049445513892356,-0.008520511027777,0.0162898860492347,0.0058518385902828,60.14081024822807,1.3913277223663272,1.6717196724781576,-0.2803919501118304,0.1297072579796977,0.6229307812917597,0.0601967285751986,0.5821398688312245,0.0013162948357485,0.4151970132697842,-0.0362559687753187,0.0004400005646272,0.0431190626273894,-0.0254319871699304,-0.0251021729755411,25.780000686645508,0.0666115269039928,-0.1577915657431469,-0.0019163981696617,-0.0224724572331885,1.34859744714143,0.0505297361392342,-0.0001154251238741,0.0023757403797797,-0.0251465141691963,-0.0075195751501185,0.0023757403797797,0.0083918121459403,0.0164528360895952,0.0068940688584704,-0.0082201410292783,-0.0082201410292783,1.4538172619688463,0.1598840273160819,0.0908393705468143,0.0112296299753,0.7000373498372461,0.0136062970565402,0.0030114176730189,0.0019736484000194,-0.0691867567442535,-0.0313522178637107,1.3079808910421251,1.6358304811581037,-0.0721700248412949,138.0800018310547,0.0635446343961048,0.3234927576695781,0.7756197544478007,179.4604034423828,-0.0277118785376951,0.1189270318607995,-0.5809569336439983,407.7799987792969,0.0146305174722818,0.075596127957457,0.5054142806513119,49.8934440612793,0.0201670562576443,0.0062555210595387,0.5781772415728911
2026-04-08,57.63435363769531,674.27294921875,21.040000915527344,85.59868621826172,78.61784362792969,27.530000686645508,56.27416407763926,57.77335061337328,55.77774414314166,88023600.0,-0.0350731756665617,-0.0202532018236901,-0.0523996019306876,-0.0458579905012079,0.0508863830345753,0.0235485240054704,0.0192490164221591,0.0163019591143203,1.4445210171250709,1.2679655876964937,0.5182399968125508,-0.0197899723628587,-0.0388754813232516,-0.0220086187460729,0.063487102822979,0.1754249677129948,0.2418358197544479,-0.0107644773232014,0.0024816991186668,0.0037452598472518,0.002590100743782,0.0014882008645648,-0.0720908372616776,-0.0197899723628587,-0.0388754813232516,0.0346252945383324,0.0241707643702969,49.99703184542616,1.1433552215345983,1.566046782289446,-0.4226915607548476,0.1148690481674543,0.3084025322993092,0.0536897445987821,0.1314012571535375,-0.0283221083919983,-1.489400107158054,-0.0728976743050779,0.0254696365121909,0.0394717020686612,0.0009986166518081,0.0001267153254864,21.040000915527344,-0.1838634462711076,-0.166732637008818,-0.1792470977414154,-1.879550437356452,-1.626485890228195,-0.1185588531297656,0.0032317400472787,0.0066592668830853,-0.0114715768774948,-0.0043050629236984,0.0066592668830853,0.0177961764138239,0.0128069794706189,-0.0043399252636642,-0.0089992798351578,-0.0089992798351578,2.226435015399731,-1.6453459431582762,0.0854762951776037,-0.0506166943453803,0.6733088576936539,-0.0279064843725522,-0.0780810144466201,-0.0596046845763692,-0.0883826888375268,-0.0586681817340604,1.2601537670785758,2.2885761528241924,-0.0918713039993488,124.58000183105467,-0.020982303881692,0.1768373428374283,-0.210287652975918,170.85260009765625,-0.0557663879024715,0.0841510461039827,-1.1667595146738536,410.3999938964844,0.0153138283868823,0.0736147737455268,0.4944542090447911,51.55722427368164,0.0356213639911731,0.0421038606617121,0.8568203432700862
2026-04-09,56.91950988769531,678.162841796875,19.489999771118164,85.38203430175781,78.70606994628906,27.479999542236328,57.78327948867368,58.597407855091625,56.70108391076933,55088500.0,-0.012403084356488,-0.0393767073617937,-0.0278107572179365,-0.0534918198142101,0.0127163154469374,0.0185297771115902,0.0194096309849154,0.0157485478594668,1.1766021921728662,-0.3741621565125717,-0.0549988004899593,-0.026556197611067,-0.0456770050461774,-0.0347240703910521,0.0466881292181684,0.1579518422404358,0.2244275834786246,-0.0056409598503856,0.0006318071032801,0.0036555170239645,0.0024909211258186,0.0015538663376758,-0.0835997728822792,-0.026556197611067,-0.0456770050461774,0.0333158867331048,-0.014948435059794,43.05144999878255,0.8790205103811388,1.4286415279077846,-0.5496210175266458,0.1111419646191402,0.1875701225001364,0.0796831242679296,0.1667274550910739,0.0007224847641098,-0.6693595725644467,-0.058584625543564,0.0057690176991855,0.0376502657018682,0.0080386194858386,0.0062278594252431,19.489999771118164,-0.0736692527073652,-0.2057865100246945,-0.232616760630258,-2.115251429302691,-1.3274976713003044,-0.1936284770543277,-0.0025310191788631,0.0051008590584906,-0.0010739763707346,-0.0068251726846767,0.0051008590584906,0.0157308800476705,0.0114651837306085,-0.0079422821170991,-0.0090155068203019,-0.0090155068203019,2.066845505723402,-1.9240492682878385,0.08393192074175,-0.0679706895652634,0.6666450425218257,-0.0381577065082268,-0.0856355579824633,-0.055736386443468,-0.0630858248521014,-0.0327445907341643,1.270417331063833,1.7934698644954996,-0.0654610229198048,126.95999908447266,0.0231283973831957,0.1750115270580476,0.2010604303784419,166.94175720214844,-0.0405491323396837,0.0227349635727565,-0.7241654721417623,411.0400085449219,0.0375605935613425,0.0675809575443264,1.1715900676889903,51.47751998901367,0.0239794180070431,0.0413279433929707,0.5120757052494113
2026-04-10,56.53230285644531,677.7140502929688,19.229999542236328,85.17522430419922,78.39234924316406,27.440000534057617,56.76065558022724,57.06843731439435,55.99617218587995,42561700.0,-0.0068027119701834,-0.0535239483999656,-0.0389873535267675,-0.0744473375503939,-0.0034423178748895,0.0176332862816081,0.0179550815368849,0.0156999926985515,1.1231397043958644,-0.2273941022173411,-0.2527107248319873,-0.0255339545919829,-0.0448872761245697,-0.0411317959707384,0.0363370782290402,0.1471908363632044,0.2140923414483293,-0.0079535420793676,-0.0001724128141453,0.0033060499519751,0.0025350503886624,0.0015852568131062,-0.0898337796767718,-0.0255339545919829,-0.0448872761245697,0.0189672996558666,-0.0040230811545008,41.84803413079791,0.6310150275215136,1.2691162278305304,-0.6381012003090167,0.1121485547155163,0.1332382875991922,0.0975936452677326,0.2383645777147211,0.0110386041631384,-0.3857880757877063,-0.0834339712824711,-0.0006617754265585,0.0360306705625972,0.0229042914627675,0.0058701205749138,19.229999542236328,-0.0133401863486486,-0.1943863064039208,-0.2306461557592842,-1.8759416145062071,-0.9319220179837272,-0.2540729623720372,-0.0024221722901059,-0.0034567214017338,-0.0015456068036033,-0.0091630110878977,-0.0034567214017338,0.0180918391379854,0.0050276608891097,-0.0133045285505267,-0.0150753792926296,-0.0150753792926296,1.3185250423586827,-1.91739364029807,0.0834161588239272,-0.0725624016235191,0.6637176869008634,-0.0422940494339312,-0.1212657525362478,-0.0821809147798876,-0.0724090765079643,-0.0356538776469508,1.3341408049483512,1.6635252013362165,-0.0750180240893647,124.81999969482422,-0.0949825888053901,0.0543120224539674,-0.6793669543951149,167.63836669921875,-0.0521043935976882,0.0145585369543042,-0.8231010172114259,409.7799987792969,0.026888889398726,0.1001691342559587,0.8024581473531084,51.76643753051758,0.0307478239258325,0.050544867738016,0.5962843873853835
2026-04-13,56.70108413696289,684.3369750976562,19.1200008392334,85.4312744140625,78.68647003173828,27.3799991607666,57.207430791312646,57.306717048213,56.24437871737159,43100900.0,0.002985572354025,-0.0161929377502729,-0.0430630508366329,-0.0871164125718072,-0.0037583971607362,0.0168056631895727,0.0163121300645056,0.0156965715332815,1.0706581423390096,0.0126686669000533,-0.243061690062187,-0.0139507746542175,-0.0331973571182209,-0.0380945261440898,0.03648763990751,0.14777152313977,0.2156665471824317,-0.00880355470829,-0.0001882738840926,0.0029840237871361,0.0024917695532709,0.0016219982034678,-0.0871164125718072,-0.0139507746542175,-0.0331973571182209,0.0187357675256315,-0.0088510644044977,39.17525909314017,0.4429817168605794,1.1038893256365403,-0.6609076087759609,0.1131554365269276,0.1633433857592475,0.091356007773511,0.347292203389577,0.0083832182707827,0.1776527437622794,-0.0798786347190556,0.0097724472464817,0.041233476297918,0.0387802066761975,0.0157595753883981,19.1200008392334,-0.0057201614987734,-0.2089366661613547,-0.2224955525383349,-1.6621762895053522,-0.6429099861600555,-0.091254752507021,0.0030061571537376,0.0011540724236771,0.0064318209987033,-0.0060700071273536,0.0011540724236771,0.0245079033960389,0.0070263215862471,-0.0165230240409509,-0.0161696286084476,-0.0161696286084476,1.6144834916287365,-1.9855937732170013,0.082855502771674,-0.0769805594372652,0.6637040653537243,-0.041844407158926,-0.1563177908648804,-0.1023836843403832,-0.0809583336047411,-0.0441661523218557,1.4895436122720795,1.5926811535036878,-0.084296527134551,128.47000122070312,-0.0753562763547419,0.0715656174387762,-0.495861777525038,167.8672332763672,-0.0579134996454763,0.0088032061342395,-0.8283685225152351,413.0799865722656,0.0337595794639662,0.1130331181460231,0.9284156307176668,51.995582580566406,0.0392273276470245,0.0657063605179348,0.6920207848911939
2026-04-14,55.54939270019531,692.675537109375,18.36000061035156,85.88428497314453,78.92176055908203,27.31999969482422,56.09545388317427,56.09545388317427,55.01325824968495,58830100.0,-0.0203116299149701,-0.024071134663726,-0.0699800430000285,-0.0969980176290128,-0.0273650715619664,0.0143723775315167,0.0167063545102776,0.0163034012011545,0.8815569507632554,0.3649390151945784,0.0159079201828942,-0.0197280508956169,-0.0430989999383946,-0.0563814625990128,0.0127852481552468,0.1219870505926588,0.1891934692474182,-0.014509846785065,-0.0013873234609214,0.0027988015850036,0.0022330275044265,0.0014483383045577,-0.105658566155099,-0.0197280508956169,-0.0430989999383946,0.0194816825330571,-0.0097344997709832,28.904241512086045,0.1987411256107449,0.9228596856313812,-0.7241185600206363,0.1216360139912347,0.0364739377017416,0.0531505495531663,0.1288269630047194,-0.0122879183603948,-1.4132406734507752,-0.1017361297605468,0.0121848772098407,0.0534572565656843,0.0408450761062284,0.0280323418743313,18.36000061035156,-0.039748964201003,-0.2878200108092951,-0.2455001075460402,-1.6731758799615437,-1.105397242319551,-0.0579784081086098,0.0053026314097388,0.0065790079607821,0.0039956386890203,-0.0007760973840962,0.0065790079607821,0.0263979820574409,0.0097841686448587,-0.0235882722734083,-0.0154955064928209,-0.0154955064928209,1.734932602806925,-1.9818783479748108,0.080195401344777,-0.1038069480782053,0.6467934467588017,-0.0648496871476944,-0.1782534250228146,-0.1050262705999047,-0.117173524408692,-0.076058660428366,1.6303100228500331,1.4855112468504743,-0.1234372995657129,123.8499984741211,-0.1030562222496525,0.0766756479911539,-0.6345457050319709,162.62294006347656,-0.0938227210901821,-0.019676186544572,-1.201011089636502,402.7999877929688,-0.0122124944853497,0.0811390607791013,-0.3565711544768147,51.816253662109375,0.0385383217576336,0.057516058170032,0.6446791348746179
2026-04-15,55.360748291015625,698.1414184570312,18.170000076293945,85.51005554199219,78.8825454711914,27.290000915527344,55.20189406673632,55.80752698035851,54.87425888614051,39551500.0,-0.0033959760856039,-0.0207236306719127,-0.0394487871065956,-0.0897812882962492,-0.0407739329828098,0.0088639110454577,0.0168258362706859,0.016068892092119,0.5516192680256885,-0.3276995959551317,-0.3166588285540427,-0.0151542388834896,-0.0372928736807269,-0.0577025851919298,0.0068005999821976,0.1157416638791841,0.1833816975139759,-0.0080495958402558,-0.0020814249924345,0.0027141241169606,0.0022238835923169,0.001457637652799,-0.1086957282768011,-0.0151542388834896,-0.0372928736807269,0.0168579385761203,0.002877695176315,29.105126557453676,-0.0099288759652722,0.7363019733120507,-0.746230849277323,0.1321505730558702,0.0633572836075822,0.0503925619779434,0.1992762763258088,0.0035119008050336,-0.3831238473698722,-0.1089728239840866,0.0078909692270439,0.0353988236750957,0.0463059975708293,0.0358847510105133,18.170000076293945,-0.0103486126220765,-0.1364068780584206,-0.2468081629065153,-1.5636808435311411,-1.222491821540295,-0.0551221784282534,-0.0043573679546772,-0.0010354209881625,-0.003122542655345,-0.0051303411650578,-0.0010354209881625,0.0162170434200066,0.0033669435721801,-0.0176385802378226,-0.0087177539096315,-0.0087177539096315,1.4940343930040705,-1.8398697331227707,0.079297326913176,-0.1102642241645838,0.6474179900845595,-0.0622239268129528,-0.1542822978843609,-0.0948653848518611,-0.0722886766627988,-0.0384531813494638,2.211930642213704,1.813299690656357,-0.0748476107816913,122.58999633789062,-0.0159737153950498,0.0315550329481486,-0.0943542801772005,163.45883178710938,-0.0432757143076589,-0.0303377286481395,-0.5087698673206691,403.30999755859375,-0.0172758197936985,0.0458470358942997,-0.5085562303382377,51.188602447509766,-0.0071497608989793,0.04217477610824,-0.1162871528633567
2026-04-16,56.17488098144531,699.8569946289062,17.940000534057617,84.96842193603516,78.77469635009766,27.3700008392334,55.44017782010455,56.47273218135727,55.37067933303788,31282600.0,0.0147059553124178,-0.0092803014885309,-0.0130821384041989,-0.0405290714470848,-0.0253349629478036,0.0128713474477685,0.0151196677645726,0.016496114438136,0.780265359807817,-0.2090666599244023,-0.4540397439296202,0.0019834442668709,-0.0190877288360528,-0.0426555182947407,0.0187587664782198,0.1296381309056102,0.1988558955098156,-0.0026336926558665,-0.0012830709376523,0.002988921518905,0.0022395165581927,0.0015594372024786,-0.0955882474870726,0.0019834442668709,-0.0190877288360528,0.0196182498131755,0.0132521790194246,28.29527310885358,-0.1083585614282682,0.5673698663639869,-0.6757284277922552,0.1371116347765199,0.1888993529669048,0.0421623736169455,0.5470429934730636,0.0177993891419281,1.1425341619873044,-0.0993259213325937,0.0024573476469376,0.0319895923146569,0.0637199045640262,0.0377666510599596,17.940000534057617,-0.0126582026015731,-0.0795279248467442,-0.24515598338104,-1.441941040968062,-1.0785424127087893,-0.0617154944237487,-0.0063341510249755,-0.0048442552242414,-0.0038554268594559,-0.0115431066347273,-0.0048442552242414,0.012347113398605,0.0008719327982635,-0.012982283048891,-0.0040028640769758,-0.0040028640769758,1.202349181718226,-1.2863458421925902,0.0802662278330612,-0.0956721380977219,0.6611265656285128,-0.0413556731105663,-0.1040051749341413,-0.04075151538746,-0.0436745981301653,-0.0082779838464518,1.94718745016207,2.427594329132924,-0.0450717307188558,125.83999633789062,-0.0088216978155208,0.0342730190819517,-0.0506670050863287,167.00148010253906,0.0003577469255837,-0.0280659642205378,0.0039710453974465,407.6300048828125,-0.0082960383204077,0.0632531683737978,-0.2595720127981593,51.55722427368164,0.0015483318676769,0.072197650186536,0.0243909511995994
2026-04-17,54.62604904174805,708.3152465820312,17.479999542236328,85.74641418457031,79.0688247680664,27.36000061035156,54.02041612682032,54.76504601486914,53.02757627608854,90913300.0,-0.0275716105247975,-0.016622029757024,-0.0337197269238773,-0.0713924375362375,-0.0670572069630116,0.0172034943083005,0.0164332937707321,0.0169867425713988,1.0127599934614109,1.906193858566743,0.5572037499996789,-0.0189715493555059,-0.0390862558709458,-0.0659259207148429,-0.0112843032038795,0.0964495192311096,0.1641633208829669,-0.0068602698182956,-0.0034705697543767,0.0021250671162552,0.0018962112495232,0.0013814678314457,-0.1205243360814086,-0.0189715493555059,-0.0390862558709458,0.031806615511452,0.011211185665544,18.319342111210844,-0.307794526009836,0.3923369878892223,-0.7001315138990584,0.1509124424299874,0.0631511911588876,0.0569872668989111,0.1670914330887409,-0.0220309339391228,-1.6026749233624915,-0.1292524704767581,0.012085686101644,0.045153551524915,0.0792352361694888,0.0496203649205282,17.479999542236328,-0.0256410801631814,-0.0910036423119168,-0.254186695302083,-1.3930554060531783,-1.2157922218657786,-0.0479303398072372,0.0091562515909833,0.0067060566618659,-0.0008241301026722,-0.0026307942719447,0.0067060566618659,0.013700402821265,0.0086293564542121,-0.0179468768501829,-0.0029154490579095,-0.0029154490579095,1.4344629710090686,-1.228567566339594,0.0771210972873244,-0.1251471923225048,0.6370651129989499,-0.073206179229145,-0.1424104051054837,-0.074378634874759,-0.0754657326033229,-0.0401564918758817,2.159581514657149,4.293374737472564,-0.0788732784487924,116.04000091552734,-0.0703412818519735,-0.0112474411039479,-0.3822318016512094,158.9111328125,-0.0520598837757551,-0.0840276082860038,-0.5260416611708726,400.6900024414063,-0.022182625713722,0.0205542443700812,-0.7206433198311637,51.68674087524414,-0.0015395429756288,0.0915524887186221,-0.0236402588388825
